genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.12127387321535	0.602661818678995	2.71087678965113	0.222312508255513	0.824070615547121	NA
A1CF	0.198007477071123	-0.939740191377411	2.34241394412224	-0.401184510421601	0.688284283995117	NA
A2ML1	1.16307876957239	0.605828702250277	0.797745217638075	0.75942630410745	0.447597583369327	0.791492286970319
A3GALT2	0.476094436838051	-0.217140695220585	1.39561920710333	-0.155587350844268	0.876358296077342	NA
A4GALT	0.229540537832179	-1.73964618998386	2.55843839006267	-0.679964073686858	0.496527209216886	NA
A4GNT	0	NA	NA	NA	NA	NA
AAAS	4.24555673323248	-1.16925864190987	0.697410993128042	-1.67657042035642	0.0936265150080196	0.425023861421546
AACS	23.9569412097145	0.858330075231785	0.360969021338309	2.3778496892877	0.0174139227613119	0.176983070483035
AADAC	0	NA	NA	NA	NA	NA
AADACL2	0.0441722884116569	-0.654221414911125	3.59370095447	-0.182046704274983	0.855546073530692	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0.0704758992889307	0.00306323206673123	3.58758450968564	0.000853842483281221	0.999318732348012	NA
AADAT	3.22893966391152	-0.517301738705732	0.740857723432924	-0.698247075442101	0.485022690969582	0.814142300761326
AAGAB	7.32503684310098	0.132794239152834	0.358601620882835	0.370311318799704	0.711150541170567	0.910103917128126
AAK1	129.627102353731	-0.2827033497197	0.126012882071266	-2.2434480116074	0.0248679387915184	0.220303293472719
AAMDC	4.02391330036519	-0.949811490465746	0.621656539110492	-1.52787179207477	0.126544373009074	0.49043386017099
AAMP	2.30063190947556	0.728208386949603	0.547131827518545	1.33095599693461	0.183203490183426	0.574479183148311
AANAT	0.167939129171625	-0.0671675023763605	1.86052252479176	-0.0361014185430936	0.971201491232916	NA
AAR2	1.86057276207792	-0.994175788709929	0.736383122657548	-1.35007954164135	0.176990469938456	0.564118034927519
AARD	0.0608395490370684	-0.139774287655708	3.58717690256817	-0.0389649831753876	0.968918306777972	NA
AARS2	0.938827874479336	-0.406684600950731	0.953299042726328	-0.426607583479429	0.669665173272801	0.898719092304867
AASDH	7.22873061454495	-0.053955868837548	0.326722081446532	-0.165143012675064	0.86883141854468	0.96849002218567
AASDHPPT	9.41568119402752	-0.388237001555027	0.406393590919726	-0.955322648362619	0.339414557546128	0.724368709145148
AASS	2.08956047837014	1.58950238410483	0.57588636389017	2.76009727573263	0.0057784152928089	0.0911501375759139
AATF	4.88341380132396	0.0194353198253942	0.55746741207429	0.0348635981304754	0.972188507439765	0.993417072813478
AATK	12.5837881254248	-0.15887640928958	0.310037075871682	-0.512443258093865	0.608340822564647	0.872726400726939
ABAT	27.1255619400283	-0.309089752926639	0.669546456778696	-0.461640487821747	0.644339154902247	0.890036627445371
ABCA1	5.19164113372708	0.672779741635351	0.622757027663188	1.08032460775251	0.279997655411406	0.679790672088899
ABCA12	1.45355684846149	-1.34054750971631	1.70127843707719	-0.787964791947509	0.430717300410459	0.782849799353833
ABCA13	0.50768764587905	-0.911211612696281	2.40376578245398	-0.379076705121426	0.704630904251838	NA
ABCA2	6.29630304952468	-0.144022295722806	0.355847158503964	-0.404730773538554	0.685675419196181	0.903261391274508
ABCA3	25.3343577635172	-0.258477895730588	0.657686795532091	-0.393010620688333	0.694311637096111	0.905302930090172
ABCA4	0.0543996491179849	-0.278602367766046	3.5887665191656	-0.0776317897188869	0.938120954142766	NA
ABCA5	46.0493332458545	0.869290048830266	0.254339117791029	3.4178385785882	0.000631205308861123	0.0193296885016051
ABCA6	16.839551990868	0.644787861491702	0.611496788485981	1.05444194251314	0.291680628100471	0.687594452353988
ABCB1	6.62337037138693	-0.355883893666459	0.766884190735922	-0.464064715331976	0.642601380681822	0.889413011309584
ABCB10	9.166675494175	0.178766421013975	0.356715489622911	0.501145664302247	0.616268611281483	0.875894164322428
ABCB11	0.34282097054807	-0.58481532703294	2.4329501903229	-0.240372914069122	0.810041174169239	NA
ABCB5	0.577489055319081	0.213434949671717	1.18719692231117	0.179780578655994	0.857324831169811	NA
ABCB6	1.14015369904902	3.09652796722234	0.964329363820241	3.21106883539799	0.00132242253513388	0.0328026909839958
ABCB7	8.06641642910212	0.43520727846632	0.506212020131891	0.859733197076057	0.389936130884444	0.758548072289792
ABCB8	3.38994361521365	0.941679152713893	0.430571671255256	2.18704391296481	0.028739318439482	0.237509359679247
ABCB9	10.1572130151732	-0.285615761745332	0.367625118030797	-0.776921237795851	0.43720524037895	0.785652544796348
ABCC10	5.0094921212757	-0.495803812015535	0.589805783680919	-0.840622160266508	0.400559640121191	0.766170350052887
ABCC11	0.681142924842283	0.600836434543212	1.10521736205239	0.543636442181343	0.586691677166693	NA
ABCC12	0.156664738911836	-1.48745726203809	2.67711778355137	-0.555618908953974	0.578471402192861	NA
ABCC2	1.20525908281912	-1.73910010700415	1.45614263689537	-1.19431988524975	0.232352861975202	0.632250562668465
ABCC3	0.478932376264445	-1.36866601778471	1.36322777032324	-1.00398924345576	0.315383798331603	NA
ABCC4	13.1741022311722	-0.812039238418759	0.62277542686892	-1.30390378840313	0.192266388433516	0.58465810034687
ABCC5	40.1388487704125	-0.217440025420776	0.168786837793263	-1.28825226103889	0.197658165192401	0.592854992454353
ABCC8	7.10814219725755	-0.307808585054458	0.48272932984207	-0.637642185850114	0.523706627910851	0.830331921082049
ABCD1	0.584685462200277	-0.196310011307995	1.38950705473456	-0.14128032717725	0.887648490360403	NA
ABCD2	3.82430555988174	-0.639633127511658	0.527239050045029	-1.21317479700532	0.225062997771701	0.625336058216414
ABCD3	7.58757057282483	0.0343130855746582	0.365169616615349	0.0939647879051281	0.925137128119782	0.98289009371501
ABCD4	8.56123996812304	0.996625766913681	0.347693357727141	2.86639288546835	0.00415178632954565	0.0740250490604841
ABCE1	7.66021166992801	-0.233457909663419	0.334192045588197	-0.698574106551577	0.484818230373923	0.814011007365135
ABCF3	0.534476895327537	0.634129888795593	1.28871003593303	0.492065609108477	0.62267296323015	NA
ABCG2	6.11117809971381	-3.76133806246175	1.14860459343826	-3.27470226390309	0.00105773388562801	0.0274733916575945
ABCG4	1.54579220462389	0.320180413281	0.632606073665984	0.506129211541613	0.612765944993252	0.874851739539604
