genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
AAMDC	14.096309457965	-1.54429577979695	0.412489704593251	-3.74384078584399	0.000181228515674917	0.00504440490833144	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AASS	2.25250562050349	-3.70770446623359	1.04094785899492	-3.56185416415915	0.00036824492816675	0.00856652460463922	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	12.9957653417146	1.33415755590729	0.307086395098984	4.34456744811912	1.39550362889855e-05	0.000700155833305779	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABI3BP	103.447716494356	3.57402838948858	0.460855360609857	7.75520628589197	8.8199986514542e-15	5.26598019485073e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	22.0108173046445	-5.42459881167067	1.07276456793485	-5.05665359745559	4.26677238776966e-07	3.58799500579982e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABR	74.6485762044657	-0.882709316085535	0.221236338825798	-3.98989298399384	6.6103113068104e-05	0.00243503111756638	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACTR8	4.46156679049747	1.51538146912952	0.37411126238884	4.05061707967102	5.10827425370232e-05	0.00202650840077938	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS6	99.595814934048	1.4108607968867	0.263880911844958	5.34658148261835	8.9630940409045e-08	9.7848735567356e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADCY2	336.583174889879	-0.577264820932769	0.157793091624142	-3.65836561658728	0.000253828773732009	0.00647643031438872	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGRL2	121.896929449422	-0.981629786241074	0.215441875257676	-4.55635556025035	5.20488014514709e-06	0.000306164895631534	TRUE	HARsv2_0079	HARsv2_0080	HARsv2_0080,HARsv2_0079	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
