genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
AAK1	200.958404162473	-0.745883272259338	0.145325554136112	-5.13249907556342	2.85920133007291e-07	3.34414430076175e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAMDC	15.8661024975899	-1.47824120569892	0.350702617672992	-4.21508460788648	2.49684565296262e-05	0.00125685099746177	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	15.6515581775098	1.15889874895362	0.253024857552241	4.58017745831298	4.64581570269949e-06	0.000313133227871214	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD3	27.3470945080205	-0.916564073040349	0.24613852994229	-3.72377324775299	0.00019626721945459	0.00601919775859449	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD6	35.009306904222	-1.06317971450604	0.275568902721473	-3.85812660284327	0.000114259461591804	0.00405238236552275	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABI1	50.3657064542086	0.569061884654805	0.15730776389281	3.61750666701083	0.000297454670965533	0.00829555918797753	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	23.7525237652287	-7.37219900591386	1.26762638878749	-5.81575065896623	6.0362386279608e-09	1.14305280685035e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACAD10	13.7931365512387	1.19245990072866	0.254828984903642	4.67945159841044	2.87643251581776e-06	0.000209242926303085	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACOT11	6.83603609907016	2.38283037373757	0.661728164486666	3.60092028965707	0.000317092790044053	0.00873652883423915	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS1	6.66367024702772	1.59120824710528	0.403492735262049	3.94358586424578	8.02722319694868e-05	0.0031315301440755	TRUE	NA	HARsv2_1707	HARsv2_1707	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADGRE5	15.8396576316382	-2.05281901322263	0.393499216620052	-5.21683125789997	1.82009927890272e-07	2.30997706354356e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGRL3	549.427819823745	-1.01846182974331	0.216773158524873	-4.69828384968821	2.62356646259664e-06	0.000195619674367362	TRUE	HARsv2_2069,HARsv2_2070	NA	HARsv2_2069,HARsv2_2070	TRUE	FALSE	TRUE	1007	1006	1006,1007	TRUE	TRUE	TRUE	TRUE	TRUE
ADRA2A	1.21405036978144	3.54183544045461	0.920765224206609	3.84662164397714	0.000119757686046798	0.00418976303383666	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGBL3	28.8768565619006	1.16170536965522	0.298822238058777	3.88761350963014	0.000101234650208148	0.00373454686101003	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK4	9.48530066103255	-1.83055829114531	0.445758625236316	-4.10661328241231	4.01502594781104e-05	0.00187106482646038	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
