genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
APBB2	37.511617479681	1.82623938261928	0.365641110048036	4.99462268446609	5.89509070780636e-07	0.000732956278003924	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APPL2	12.1845769463321	1.25886490362764	0.276363756802851	4.55510128459307	5.2360343122375e-06	0.003000955652622	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DGKB	10.9410285050897	2.24945147596345	0.507155458044843	4.43542791521047	9.18895765666587e-06	0.00428435150742046	TRUE	HARsv2_2597	NA	HARsv2_2597	TRUE	FALSE	TRUE	1131,1132	NA	1131,1132	TRUE	FALSE	TRUE	TRUE	TRUE
EEF1A1	3.97779347522839	2.86432360211565	0.650409167390453	4.40387950497036	1.06332018053794e-05	0.00440687141489613	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FGF12	73.5707770492322	2.45381406350422	0.570508281236056	4.30110156891644	1.69951133631285e-05	0.00633917728444692	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	146	NA	146	TRUE	FALSE	TRUE	TRUE	FALSE
GRAMD1C	3.68404328572332	2.58290830168825	0.499971012338765	5.16611611062393	2.39008349186765e-07	0.000445750571233316	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LMF1	18.3395803252015	3.77620774739182	0.801175503373607	4.71333400920383	2.43696250373561e-06	0.00227246753473346	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PDE3B	14.252977108297	1.48403618883663	0.326742807661062	4.54190927555491	5.57470326757107e-06	0.003000955652622	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PLCL2	9.5322111386025	1.94104313201537	0.427565109911669	4.53976034764946	5.63182025961234e-06	0.003000955652622	TRUE	HARsv2_1772	NA	HARsv2_1772	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
SAMD4A	34.8484867262036	-2.16957300601059	0.348496787235702	-6.2255179544689	4.79967681624817e-10	1.79027945246057e-06	TRUE	HARsv2_0783	NA	HARsv2_0783	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
