genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ABCA5	32.5360259640188	1.04579207591602	0.219000299251685	4.77529975753206	1.79439764891558e-06	0.000162940059680798	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD12	32.1441510767101	-0.820429214951537	0.202407006211312	-4.05336371654553	5.04864161375622e-05	0.00267192842901228	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACAP2	102.372202077406	-0.634611004006883	0.152659947277034	-4.15702360263002	3.2242069146338e-05	0.00188540141515942	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTSL1	295.422016497839	1.72481620914672	0.424053330690402	4.06745115369934	4.75301674433767e-05	0.00258958263500036	TRUE	HARsv2_2967,HARsv2_2968,HARsv2_2969	NA	HARsv2_2967,HARsv2_2968,HARsv2_2969	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADCY8	48.6576026466662	-2.4762712683296	0.374885186284258	-6.60541242739838	3.96412184193384e-11	1.77101107410236e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADRA1A	18.4993042563966	-6.40404899844703	1.12047473370336	-5.71547827524906	1.09395897319894e-08	2.44368555433179e-06	TRUE	NA	HARsv2_2777	HARsv2_2777	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADTRP	20.7451892859828	2.62066372292686	0.531781264884047	4.92808584277277	8.30391342134872e-07	9.09278519637685e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AEBP2	135.47458363091	-2.52349262851102	0.545481896698733	-4.62617117778472	3.72487480514817e-06	0.000308171308879259	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPT1	2.50880966786102	2.74544762259771	0.675906591386775	4.06187431456292	4.8680285530987e-05	0.00262661888451978	TRUE	HARsv2_2864	HARsv2_2863	HARsv2_2863,HARsv2_2864	TRUE	TRUE	TRUE	NA	1194	1194	FALSE	TRUE	TRUE	TRUE	TRUE
ANKAR	13.4167122064621	2.05242260564799	0.544120060689537	3.77200319180854	0.000161942184055094	0.00641394416209696	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD23	8.79814049689489	-2.33072112739248	0.58945146422835	-3.95405095895999	7.68390328994545e-05	0.00359252596486474	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD27	23.970260627606	-1.46314114819353	0.367517937627735	-3.98114213863371	6.8584919289145e-05	0.00329015383692314	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD7	15.3364327417621	-3.62029886072742	0.925008378564226	-3.91380115534386	9.08544621167854e-05	0.00411427467792547	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKUB1	4.29094652747163	-5.23310731649913	1.43022893766521	-3.65892982492856	0.00025327067487989	0.00875783333663619	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP1S3	3.31864325168464	3.29945333350574	0.62117399122521	5.31164115065065	1.08642374107896e-07	1.63976577893391e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S1	28.6101735778173	0.799507596297279	0.213830773533152	3.73897350267651	0.000184773199466126	0.00706757487957933	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	13.3968948153445	-6.96755660216293	1.31341521586501	-5.30491539765977	1.12725264635592e-07	1.65661642199333e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
