genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.696155079884277	1.7312570202326	0.987543553715896	1.7530943457818	0.0795858139358083	NA
A1CF	0.403497633853388	-0.569109423100053	2.11380921590498	-0.269234053299556	0.78774957667427	NA
A2ML1	1.49510269184906	1.65724218000081	0.70291198157196	2.35768093793854	0.0183894910386634	0.145771629106339
A3GALT2	1.32372889828382	-2.49122529382007	1.00919655421093	-2.46852338469182	0.0135671787167741	0.123645861382702
A4GALT	0.520839010800899	-2.40626423227879	1.53658074524628	-1.56598619351638	0.117351849409401	NA
A4GNT	0.0407402053150511	-0.80190026841736	3.59386185157685	-0.223130521298563	0.823433924538034	NA
AAAS	5.31229506866076	-0.891125624517606	0.6458812911585	-1.37970496547317	0.167677503443773	0.451165992764032
AACS	31.2552207459267	0.379974556094574	0.22637839553114	1.67849301698185	0.0932508925441135	0.337279539775001
AADAC	0.136176057274958	-1.35773582062569	2.75493590180879	-0.492837535615347	0.622127386366593	NA
AADACL2	0.0647921190197805	-0.988342419633414	3.59255554127341	-0.275108459223177	0.783232912733334	NA
AADACL3	0.0530268010973299	-0.189766250503415	3.57789023806597	-0.0530385891899226	0.957701161241473	NA
AADACL4	0.161722732695743	-0.85247088097749	2.7233558182948	-0.313022218856166	0.754263781601475	NA
AADAT	1.40019231108211	-0.839447140574065	0.971489618158866	-0.86408246149347	0.38754259284396	0.674635788571414
AAGAB	13.8422009513804	0.456372442288446	0.328522450876743	1.38916667969116	0.16478207131596	0.447254180930244
AAK1	179.94269312609	-0.312122004589603	0.141081420057725	-2.21235372072309	0.0269422339266934	0.180057783618039
AAMDC	10.6621857748617	-0.998891492551851	0.455560997676995	-2.19266244837775	0.028331708180847	0.184841313868149
AAMP	4.51648532747411	0.640917452227594	0.360891033340246	1.77593066332391	0.0757443461713884	0.303004513749369
AANAT	0.354776431298541	0.629997283598182	1.81879804949765	0.346381107991724	0.729056321028225	NA
AAR2	4.83153512487027	-0.838788751697541	0.428729647796589	-1.95645147474267	0.0504119934500338	0.24547482448932
AARD	2.24641165105524	2.51669166089797	1.18314524739825	2.12711978215034	0.0334101320102933	0.20173645257098
AARS2	3.94981215503452	0.876955917379058	0.571237740660511	1.53518553652469	0.124738260047761	0.393782257341279
AASDH	14.7621368960703	-0.328503891347969	0.320263065182662	-1.02573142850739	0.305018195846448	0.604247646223656
AASDHPPT	17.8229890163271	-0.0460168553556282	0.389809373499469	-0.118049637807622	0.906028327532267	0.961923040894286
AASS	3.16020927318662	0.303110329728529	0.929142104667336	0.326226018825239	0.744253357089331	0.896523484181486
AATF	15.5275640536806	-0.514425181056007	0.3323608234364	-1.54779127015385	0.121672558998467	0.388941274028014
AATK	27.8657699544606	-0.394701843374254	0.289496990404559	-1.36340568799239	0.172754689460892	0.45650458763057
