genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
A1BG	1.132243937878	4.3107185397733	0.897064274782382	4.80536195783633	1.54471787680322e-06	0.000116242449031135	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	20.6204834515426	1.24115593145783	0.221789379674262	5.59610173075328	2.19225095947727e-08	3.12265270596971e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABLIM2	95.3545448363941	-1.17994708375052	0.304300746107811	-3.87756881585981	0.000105505490245796	0.0035660259626863	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACAD10	12.6502175097887	1.08356748690183	0.29975268209376	3.61487169800504	0.000300496401893747	0.00800766024200152	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	22.7541806381992	0.865173374747254	0.223386532432335	3.87298806838017	0.000107509092865623	0.00359314607859548	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO1	36.7692488037984	-0.765784131189821	0.197569813685245	-3.87601788403676	0.000106179883361616	0.00356865815848804	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	43.6265586134419	-0.787985559492775	0.188668737460566	-4.1765560638125	2.95955823860916e-05	0.00129237643521747	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS20	6.50276086721759	3.43534089461351	0.700573943162492	4.90360928798733	9.40915537711897e-07	7.55574121390795e-05	TRUE	NA	HARsv2_0507	HARsv2_0507	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADAMTSL1	83.0469317429587	-3.41767235215688	0.798539137267871	-4.2799058839497	1.86972363282805e-05	0.000898443504690268	TRUE	HARsv2_2967,HARsv2_2968,HARsv2_2969	NA	HARsv2_2967,HARsv2_2968,HARsv2_2969	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADARB1	55.4721203823345	-0.840218566247464	0.180269192024732	-4.66091047954656	3.14813637202807e-06	0.000212810461532858	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	865	NA	865	TRUE	FALSE	TRUE	TRUE	FALSE
ADGRL2	305.260146104844	1.17129852378347	0.309005213159573	3.79054615877502	0.000150316393824044	0.00470820851336305	TRUE	HARsv2_0079	HARsv2_0080	HARsv2_0080,HARsv2_0079	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADRA1B	9.94170623226683	1.74455687940002	0.4550912119886	3.8334224732156	0.000126372641123803	0.00414259904396247	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
