genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	1.7007372959917	3.41690709670234	1.2568891633811	2.71854288846813	0.00655701544725585	0.0783892568479991
A1CF	0.206684483359883	-0.413441600753896	2.64690889419795	-0.156197896217797	0.875877034958285	NA
A2ML1	3.54845178681242	2.53265834974246	0.576119150573333	4.39606693723347	1.10229954212517e-05	0.000782495743288729
A3GALT2	1.83245565640033	-0.801887960757861	1.07543605174767	-0.745639835539013	0.455885012256522	0.739155880987345
A4GALT	0.434533219417443	0.466125306938396	1.16284438778884	0.400849255354569	0.688531112309008	NA
A4GNT	0	NA	NA	NA	NA	NA
AAAS	5.81376577457085	-0.063800354134775	0.446669576572804	-0.14283568320077	0.886419954892296	0.963089701293932
AACS	21.3790979308585	0.0988801643270048	0.296195006882306	0.333834676579457	0.738504314930609	0.897672424863101
AADAC	0.20683187430128	0.882108041090017	3.09416211298459	0.285087855412704	0.775576834130148	NA
AADACL2	0.0395284933451251	0.40048723711176	3.5956394143704	0.111381368084676	0.9113139342364	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0.214064734397837	-0.472955508210741	2.18925710846071	-0.216034702540389	0.828960697489464	NA
AADAT	6.95016294376298	0.289322412219826	0.409528493251898	0.70647688008821	0.479891625553093	0.755257696012985
AAGAB	20.4587491738369	0.517663391836641	0.240775894595821	2.14998014110016	0.0315567856563451	0.197083335118234
AAK1	259.595921036441	-0.355886979610481	0.188714132274215	-1.8858522958596	0.0593148614540206	0.271576652214351
AAMDC	13.3900427833535	-0.558671771688978	0.352207178458593	-1.58620211585114	0.112693467984302	0.380719374990418
AAMP	8.71436488254187	0.611608508107104	0.343023714426329	1.78299191101103	0.0745876200865324	0.307970343196886
AANAT	0.421622271228795	-0.627208252382238	1.74570635281393	-0.3592862289647	0.719380975222896	NA
AAR2	7.70428227511705	-0.0260580452769088	0.447621846716511	-0.0582144179692194	0.953577836320457	0.984215264988236
AARD	0.231639943025809	1.57509537717859	3.16489476092617	0.497677014927868	0.618711711262412	NA
AARS2	5.52999930792777	0.801612405614783	0.437273349123543	1.83320663658444	0.0667718473222998	0.288919296922208
AASDH	24.735512751452	0.0526635145681575	0.259890653319243	0.202637201051887	0.839418610935245	0.945777200298952
AASDHPPT	27.9221624632299	-0.49363170492885	0.345161034431314	-1.43014899043328	0.152674262018304	0.439524972445138
AASS	2.46245855035126	-0.355626577369214	1.04513252343234	-0.340269362397502	0.733653687313617	0.894678616336676
AATF	16.6239924593609	-0.224336414291092	0.288904490437251	-0.77650719084208	0.437449576675635	0.724777202270815
AATK	32.6286859066105	-0.145615613512277	0.261194358040165	-0.55749907695129	0.577186489564563	0.813934034940606
ABAT	92.709153648304	0.0651481666620189	0.752632142871255	0.0865604363022311	0.931020915070625	0.978989606987044
ABCA1	17.5838027246982	-0.0158267114353687	0.359101352013076	-0.0440731045612784	0.964846131397057	0.988455294379445
ABCA12	1.09932571435115	-0.0299112871679798	0.896291869355864	-0.0333722620840865	0.973377728987891	0.991476074939454
ABCA13	2.31207684759509	-1.47496490374736	1.00070636347554	-1.47392377782498	0.140502114844491	0.424141223073876
ABCA2	17.6075616983188	-0.734975306235669	0.352780197439767	-2.08338027919256	0.0372165743888814	0.215912806441891
ABCA3	52.2955808322719	-0.0868464176009309	0.714317204386087	-0.121579624664886	0.903231950924595	0.969299339635417
ABCA4	0.402342586486492	-1.21742230036372	1.90603332426812	-0.638720364887212	0.52300486208367	NA
ABCA5	77.0197320664159	0.69214842343684	0.158091002973621	4.37816454078877	1.19682981145559e-05	0.000829004116068239
ABCA6	18.9036147964582	0.730845081360588	0.685837914166169	1.06562362077801	0.28659381709795	0.599246384122296
ABCB1	7.31325565823818	-0.24222818739769	1.14592735908849	-0.2113817996198	0.832589357681398	0.942144927617891
ABCB10	29.9826059758744	-0.240037260663309	0.377608930885877	-0.635676863097961	0.524987059703295	0.78381150951652
ABCB11	0.795808400787408	-0.0980583568468878	1.17888997933188	-0.0831785480969655	0.93370956975992	NA
ABCB5	11.459292575167	0.923852434233038	0.42104692147487	2.19417928765969	0.0282225229844869	0.184264978491342
ABCB6	2.92972073077363	3.45380425731217	1.17975311036339	2.92756529054484	0.00341627324167464	0.0517832717229436
ABCB7	19.0417480244525	0.019576069376706	0.238995912630606	0.0819096408856284	0.934718567885331	0.980262296968384
