genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
A1BG	2.03291213893413	3.70522970529136	0.635989335583446	5.82593055887054	5.67952298580025e-09	6.57350174808438e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAK1	303.340907550197	-0.583357253534875	0.158166540460649	-3.68824690630451	0.000225804480966208	0.0044339454117296	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	17.8740646716396	1.32642119925106	0.219681609455371	6.03792553477503	1.5610806980072e-09	2.18496841417589e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	31.2016358074816	-7.53691551056599	1.606182673804	-4.69243980369675	2.69965983548704e-06	0.000140068126895506	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABR	176.710557197464	-0.995292328500153	0.241988184619279	-4.11297902856725	3.90585879983259e-05	0.00116662090257035	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	37.2622514422186	1.10378776179952	0.319262594943876	3.45730373454353	0.000545609513006616	0.00859193172812158	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADSB	40.1575503090386	-0.667380631716027	0.194971991077126	-3.42295643609666	0.000619440039173579	0.00947748141870142	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACAT1	56.3005660611038	-0.684825556474563	0.188221108785025	-3.63840995781578	0.000274326505033097	0.0051036601871459	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACMSD	5.1044853494572	2.60542361778285	0.592427165355101	4.39788006044787	1.09313355538117e-05	0.000423088379618109	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	43.8093078260014	-0.843591471017633	0.180395963429409	-4.67633230245609	2.92051217540603e-06	0.000145868070769138	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACOT11	10.7700613486534	-4.46568412833003	1.11422986349568	-4.00786612765861	6.1269832399817e-05	0.00166751324196033	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACOX1	24.0446228357415	-0.89439621507883	0.258737610299684	-3.45676924990879	0.000546692757942284	0.00859193172812158	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAM12	23.4414553419672	3.82453601168225	0.480809444671588	7.95436956171808	1.80045948006188e-15	6.56731235197117e-13	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS17	23.8489301540587	2.15174748712738	0.498019239682472	4.32061116453914	1.55597645595805e-05	0.000567554200011122	TRUE	HARsv2_0956	NA	HARsv2_0956	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
