genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	2.03291213893413	3.70522970529136	0.635989335583446	5.82593055887054	5.67952298580025e-09	6.57350174808438e-07
A1CF	0.402703578566202	-0.0411359913374637	1.99759287890607	-0.0205927803266854	0.983570499710978	NA
A2ML1	2.87840857323265	1.72797158077891	0.51130769865737	3.37951410729068	0.000726140806296951	0.0107049642369652
A3GALT2	1.45651233528104	-1.53891739194679	0.98920849988279	-1.5557057911746	0.1197780688585	0.329020678879454
A4GALT	0.409352814726132	-1.66393977193937	2.43587145418203	-0.683098350318376	0.494544697787588	NA
A4GNT	0.252013411374526	2.53738380695237	2.35602782686215	1.07697531328896	0.281491294630298	NA
AAAS	10.3394856370862	-0.0458696755035255	0.380509230200717	-0.120548128305138	0.904048956709903	0.959361482140272
AACS	69.6403849285748	-0.338523685201971	0.211052426613194	-1.60397911852679	0.108718655470516	0.311356084085065
AADAC	0.19130128416789	0.255887553347821	2.1810106555467	0.117325219249641	0.906602340968704	NA
AADACL2	0	NA	NA	NA	NA	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0.447120138507448	-1.11391601679133	1.86195058010444	-0.598252192455531	0.549671670837005	NA
AADAT	7.86272324287518	1.21651654695344	0.362163947679418	3.35902166614961	0.000782189346042008	0.0112757043812068
AAGAB	36.5135023566606	0.511933631306778	0.176819404039332	2.89523445737269	0.00378875432467956	0.0350001809717328
AAK1	303.340907550197	-0.583357253534875	0.158166540460649	-3.68824690630451	0.000225804480966208	0.0044339454117296
AAMDC	23.1475529569526	-1.01875839983347	0.319494165900268	-3.188660415638	0.00142933679226845	0.0176060423442049
AAMP	8.8527375756064	0.517033584444251	0.527440509902564	0.980269006147752	0.326953349617869	0.577312229624511
AANAT	0.695933548245264	-0.373144962955019	1.58709321051024	-0.235112191573836	0.814121656388892	NA
AAR2	9.51216271257021	-0.131754604052569	0.284335328850034	-0.463377535902545	0.643093777743562	0.819408465213798
AARD	0.495484714405885	1.7309141842583	1.28744937096703	1.34445223500958	0.178802192289258	NA
AARS2	6.09964152433496	0.363292093572478	0.402211315413496	0.903236879845094	0.366400188386611	0.615885919230503
AASDH	30.0527324180463	-0.147031962872998	0.212692852985835	-0.691287745727826	0.489384731198509	0.7149162608288
AASDHPPT	39.7321903082811	-0.683465657254	0.370244577933495	-1.84598424389828	0.0648944932368163	0.227272334911713
AASS	1.09979968063302	-0.742646476972684	1.03450043778098	-0.717879325953378	0.472831696273242	0.703519793330162
AATF	25.4809877252398	0.344603802238949	0.264674183633003	1.30199250077513	0.1929189492006	0.430508971362185
AATK	42.2240923591697	-0.651763179397409	0.202692782316842	-3.21552238785986	0.00130207338043661	0.0165332841346544
ABAT	55.4328711097329	0.130389327949454	0.668733125058423	0.194979616028535	0.845408905409762	0.931373245687942
ABCA1	17.9211853600337	1.42608461470592	0.649116572063435	2.19696226545661	0.0280231412708846	0.135576588214485
ABCA12	2.78268694143955	-0.443182638053766	0.570682607054617	-0.77658339780338	0.437404599724374	0.674486185867574
ABCA13	1.91948388670888	-2.20510900347457	1.2326711791448	-1.78888663966689	0.0736330738789446	0.244907795048593
ABCA2	28.5251416419864	-0.264270908111973	0.231313690864189	-1.14247845479727	0.253255196645955	0.501469452546037
ABCA3	79.7613370465562	-0.356447758979936	0.703619675854612	-0.50659151699673	0.612441461696066	0.799022767948754
ABCA4	0.449183499047988	-0.828078419418215	1.38569348561829	-0.597591334600759	0.550112647602897	NA
ABCA5	92.2400305253179	0.480369544539626	0.223388879854585	2.15037357657338	0.0315256767087653	0.146284446263533
ABCA6	25.8147289654613	0.259134488948447	0.48484056426909	0.534473614721365	0.593013899678016	0.787118805360433
ABCB1	14.2446289262718	0.437043217001719	0.82667101994087	0.528678526837652	0.597028475630763	0.789804567663204
ABCB10	25.8608979879598	-0.055317167769971	0.441639063934808	-0.125254245575832	0.900322273579011	0.957186455452496
ABCB11	0.530540642335889	-1.43272091288794	1.7053705686682	-0.840122926483257	0.400839466721864	NA
ABCB5	1.51206607892664	0.252417992641797	1.24619460772353	0.202551022992226	0.839485974350954	0.928622373886558
ABCB6	3.30620595726744	3.17799774335863	1.00051654299988	3.17635701837566	0.0014913728664474	0.0180094750198263
ABCB7	23.7328271408331	0.184619750515247	0.21056843990172	0.876768382771016	0.380612455497088	0.626306510843261
ABCB8	17.8740646716396	1.32642119925106	0.219681609455371	6.03792553477503	1.5610806980072e-09	2.18496841417589e-07
ABCB9	92.0645738899086	-0.142961803308993	0.260096246579969	-0.549649620818494	0.582559717503645	0.779906423049579
ABCC10	25.1324643899502	-0.322468659951678	0.29288885024603	-1.10099329380685	0.270899575875338	0.521478545817659
ABCC11	0.537241843635248	0.00677732861623822	1.46200348163339	0.00463564464885295	0.996301303952321	NA
ABCC12	0.491395355263767	-0.382082687570596	1.73510150182743	-0.220207686506053	0.825709410587657	NA
ABCC2	5.50623955883542	-2.19077409108453	0.921895672994412	-2.37637962218509	0.0174834650716816	0.0990345736789796
ABCC3	116.424714198999	-0.902414637991101	0.691922115485455	-1.30421418508637	0.192160564698526	0.429772708523999
ABCC4	18.1942908659456	-0.347771833098264	0.44312253086628	-0.78482092169493	0.432558571666402	0.670671519529525
ABCC5	109.251983756525	-0.438154636423422	0.174671566519006	-2.5084485423433	0.0121262628679598	0.0772704214619548
ABCC8	154.112365180374	0.547928860071884	0.281669645550096	1.94528898916952	0.0517402065930016	0.19840613786555
ABCD1	1.4093346700071	0.135300215614149	0.77376861729156	0.174858753108576	0.861190621116058	0.938537936294612
ABCD2	16.152221129	0.0670400233970939	0.308832072445636	0.217075975517067	0.82814913632474	0.923313387943635
ABCD3	29.9068321393059	0.0480503123400817	0.22838904706712	0.21038798907883	0.833364866205685	0.926333400757902
ABCD4	33.3972275892512	1.0072119386816	0.322546695311089	3.12268565551469	0.00179209038711123	0.0206030487007239
ABCE1	22.2697913653968	-0.178526940019035	0.223689758644702	-0.798100642160367	0.424812088835402	0.664863231479876
ABCF3	3.14344242448603	1.01608418094063	0.866195893486153	1.17304202038089	0.240778955295837	0.488459220176296
ABCG2	3.9031470188467	-2.11815786072953	0.70550926968942	-3.00231046101207	0.00267938766643097	0.0274902552532771
ABCG4	3.16042384408936	-0.615729978833529	0.652279173501603	-0.943966945208647	0.345186539982872	0.595956738636522
ABCG5	6.66903936257553	0.493282217477477	0.505869531701951	0.975117469158252	0.329501994195857	0.579263254583836
ABCG8	3.15125634452965	0.944823974943194	0.843049947646539	1.12072123078919	0.262406542153868	0.512840972220508
ABHD1	0.971744149765472	-0.113342014477391	1.12576615903011	-0.100679891261822	0.919804574699549	0.967804865879237
ABHD10	9.53272337942512	0.212001015981226	0.37936860124568	0.5588259420656	0.576280515856869	0.775182171585536
ABHD11	3.74878767652057	0.395017206760628	0.464385822399218	0.850622882326161	0.394978874181826	0.639320345960304
ABHD12	59.2296040549746	-0.565667132994765	0.178109415291269	-3.17595300658142	0.00149345142042467	0.0180127001479476
ABHD12B	1.44727044170532	0.0293798924861357	0.831252845722214	0.0353441105643491	0.971805350142581	0.990500092880105
ABHD13	13.1226636464527	0.319907947290364	0.316082352123512	1.01210315963909	0.311488731824021	0.563149711536498
ABHD15	0.881165214755117	-2.26744202146439	1.13623629331919	-1.99557260650486	0.045980463734961	0.184551098771248
ABHD16A	21.5740733503545	-0.549119440457176	1.59914278301471	-0.343383621706359	0.731309879313781	0.870469329629479
ABHD16B	0	NA	NA	NA	NA	NA
ABHD17A	13.4865609876387	0.91121444305835	0.638348325458644	1.42745646337155	0.153448365688554	0.379390971858723
ABHD17B	18.7370804587642	0.310933262945909	0.22653598790821	1.37255570656569	0.169890509730486	0.399720888511701
ABHD17C	18.0363740126579	0.232743985694386	0.227417299566765	1.0234225194731	0.306108116396847	0.558509232560241
ABHD2	111.555974303955	-0.281307192701645	0.292372731117539	-0.962152631766999	0.335972939225558	0.586272291890119
ABHD3	17.6529332291064	-0.199096005642796	0.488660020375868	-0.407432565262153	0.6836903130507	0.843281104436036
ABHD4	2.65167461716351	-1.21575513119068	0.685442856683434	-1.77367831517451	0.0761163753123904	0.250331368752799
