genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ABCA12	3.68637109169691	2.70934780220253	0.61893218058076	4.37745505438136	1.20073111695613e-05	0.00111541601127767	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	26.0247805421973	-1.04062320873138	0.279346068865167	-3.72521157343961	0.000195151473836645	0.00811132983621963	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS6	50.4991531373577	1.32586369480964	0.350570996249363	3.78201194335696	0.000155565896254005	0.0071940735429254	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADARB1	36.4811819562369	-1.06764482413819	0.267090759871248	-3.99731096894872	6.4066114818497e-05	0.00368246988338034	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	865	NA	865	TRUE	FALSE	TRUE	TRUE	FALSE
ADCY1	40.5578936469421	-0.860822154653409	0.231076286635598	-3.72527258069932	0.000195104280980382	0.00811132983621963	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADCY8	81.5536750898534	-2.430102871273	0.49726649812567	-4.88692256653667	1.02424353888361e-06	0.000148572917420657	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AFF1	13.9594487085865	-2.57703343178349	0.681374280568188	-3.78211139644798	0.00015550373979241	0.0071940735429254	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AJAP1	27.2506827230217	-1.45453888986304	0.393574097970567	-3.69571802962454	0.000219266218872049	0.00866428827557836	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK5	180.847333052354	-1.19138422736129	0.192197162434148	-6.19876075313805	5.69094611840002e-10	2.23211553310579e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALK	49.5104373932386	-1.50422329962599	0.4101693876118	-3.66732219677409	0.000245103872358843	0.00943872730283689	TRUE	HARsv2_1344	NA	HARsv2_1344	TRUE	FALSE	TRUE	877,878	NA	877,878	TRUE	FALSE	TRUE	TRUE	TRUE
AMH	3.38566450182311	3.59353040317754	0.58149023520482	6.1798637115751	6.41569631027815e-10	2.42650799735163e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANK1	38.2057691159947	-1.95972765118046	0.408522357497447	-4.79711236169664	1.60969315422369e-06	0.000210452475348505	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
