genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ABCD4	10.4626910695279	1.18494697134398	0.30659102386514	3.86491083922014	0.000111129787330605	0.00910338174549874	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABR	70.0653992785257	-1.16363316427977	0.255114994776954	-4.56121038787675	5.08595894059057e-06	0.000872928159120727	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS6	21.9653832805654	2.87704125548634	0.458063220637531	6.28088247618328	3.36656566512217e-10	2.60019103835472e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGRL3	396.359225369842	-1.16975166907509	0.288916381646677	-4.04875508411151	5.14907932826119e-05	0.00556769947764882	TRUE	HARsv2_2069,HARsv2_2070	NA	HARsv2_2069,HARsv2_2070	TRUE	FALSE	TRUE	1007	1006	1006,1007	TRUE	TRUE	TRUE	TRUE	TRUE
ANKRD23	9.3932793270386	-2.95617068220874	0.701886586379965	-4.21174978917238	2.53400138114999e-05	0.00318606475981103	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	9.37248373711083	-5.68494847656123	1.40963216433009	-4.0329304483932	5.50855872381772e-05	0.0058478829265449	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APH1B	14.4570047203099	1.21135834662442	0.266314170629914	4.5486064213526	5.40023324688147e-06	0.000912386282789521	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APOO	17.948281240092	1.51617321289319	0.32233038914708	4.70378612734946	2.55380770521198e-06	0.000493112905651021	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARHGAP27	1.48762501456234	3.82477988272137	0.870192012546728	4.39532864882047	1.1060528376378e-05	0.00163832182649008	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP3	4.54103196425273	3.66396557866701	0.946227841578698	3.87218111501983	0.000107865749841822	0.0089593604864943	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCHE	6.38237703120619	3.30971947430328	0.763993621795204	4.33212971925894	1.47673887886712e-05	0.00212906366629202	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMPER	50.2287380650905	-3.42070095340462	0.870031599328935	-3.93169737288053	8.43482046236186e-05	0.00786256152237231	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA1	3.09148203158249	5.88061551662233	0.783076654649209	7.50962946182663	5.92949543451674e-14	1.60289085333574e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA13	3.15787085130935	3.7083096100341	0.67234606613864	5.51547751492226	3.47834215928171e-08	1.39301162104864e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCPG1	18.9696864760334	-6.68784645935497	1.26297997411832	-5.2952909756338	1.18827045642914e-07	3.68827455736049e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
