genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.0434588856019581	1.26964199745731	3.58528921245342	0.354125405852124	0.723244903071414	NA
A1CF	0.0222342260500157	1.43936600642291	3.58528937120262	0.401464388895366	0.688078251587621	NA
A2ML1	0.238499679906004	0.0398696839815021	1.68352028149118	0.0236823306614326	0.981106000143329	NA
A3GALT2	0.260995430735665	1.46323817307948	1.8392849786723	0.795547286063155	0.426295216201709	NA
A4GALT	0.470952173794656	-0.336317920622396	1.53800849180442	-0.218671042724753	0.82690630763228	NA
A4GNT	0.0370099967750072	1.26964199745731	3.58528921245342	0.354125405852124	0.723244903071414	NA
AAAS	1.78339513422932	-1.81068132973867	0.993077012538278	-1.8233040407517	0.0682573546592716	NA
AACS	1.87021795678576	-0.269679211472976	0.748630581665141	-0.360230022761216	0.718675124787709	NA
AADAC	0	NA	NA	NA	NA	NA
AADACL2	0.0731431214895474	1.26964148867866	3.5852892335863	0.354125261857511	0.723245010979754	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0.0207489425496488	1.43936600642291	3.58528937120262	0.401464388895366	0.688078251587621	NA
AADAT	0.667250240883544	-1.15134585936222	1.32948306469094	-0.866010173382586	0.386484582836072	NA
AAGAB	4.91141191329054	-0.082454856714193	0.509060199659536	-0.161974667768841	0.871325802614966	0.95409484800609
AAK1	35.7814143138786	0.201094719340117	0.299887902403435	0.670566294033384	0.502496860806142	0.782724940170987
AAMDC	3.19244994963426	-0.106017028153573	0.630854660641976	-0.168053015643392	0.866541571651687	NA
AAMP	1.4413689009255	0.824351381531864	0.740797313178844	1.11278937823692	0.265798898311262	NA
AANAT	0.0898781304339154	1.99439040219278	3.54975133803071	0.561839467690491	0.574225398991833	NA
AAR2	0.855534064054412	-0.0214363393185334	0.944362161792703	-0.0226992780797573	0.981890151697176	NA
AARD	0	NA	NA	NA	NA	NA
AARS2	0.576344962090308	0.945837024698103	0.924643187407231	1.02292109819173	0.306345153101564	NA
AASDH	3.58320776926336	-0.21745261414551	0.686923256671771	-0.316560273703784	0.751577283535853	0.905718770151839
AASDHPPT	4.24673649105452	-0.895253107592324	0.732354201302381	-1.22243185879217	0.221544357614384	0.558462022958377
AASS	3.90451054205233	0.0549189615142051	0.792519841520248	0.06929663919689	0.944753500841274	0.978471640827371
AATF	7.49947308394229	0.449952147742358	0.390336508780519	1.1527288317152	0.249021703515251	0.58618125923907
AATK	2.3325309160592	-1.94802685030092	1.12134709414694	-1.73722022420086	0.0823483064567592	NA
ABAT	9.16145812598141	-1.7788234929511	0.952752097396816	-1.86703707901703	0.061896410048936	0.307345046501283
ABCA1	9.42847406969083	1.18078610333561	0.492801012722633	2.39607077268772	0.0165718901964894	0.152379785802947
ABCA12	0.0748896119363278	1.0999174797031	3.58528907483786	0.306786274898305	0.759006055878157	NA
ABCA13	0.212835150142663	1.05225787171327	2.17140900458281	0.484596807645383	0.62796237864598	NA
ABCA2	9.46578643822541	-2.59315304908465	1.08064162096801	-2.3996420263378	0.0164111120422688	0.151187758947277
ABCA3	3.46238543978667	-2.11593647925733	1.03074399486106	-2.05282445476924	0.0400896058823403	0.246373463998433
ABCA4	0.104127876306873	0.821469771398322	3.52684375242234	0.232919241413548	0.815824116829344	NA
ABCA5	2.1281657815642	-0.889071568736756	0.824692332031508	-1.07806455111164	0.281004949975624	NA
ABCA6	3.8862723049707	-1.74912511591867	1.11518581213962	-1.56846069675399	0.116773655498636	0.425627700785194
ABCB1	0.206869361436048	1.67014060314231	1.85762879035974	0.899071230920615	0.368614720760655	NA
ABCB10	4.55174367354141	-0.538990786980651	0.715201500605174	-0.753620883799292	0.451076900646124	0.758487390619426
ABCB11	0.213295776327853	0.660289437983835	2.12899692226732	0.31014109559193	0.756453662177656	NA
ABCB5	0.141270938130891	0.55423031623486	2.29631525640084	0.241356370685592	0.809278924427612	NA
ABCB6	0.0339325332466137	2.33409087719952	3.56126692672996	0.655410258546035	0.512203648379857	NA
ABCB7	7.71844784860106	0.245253430204025	0.46748999911182	0.524617490577295	0.599849125379684	0.830364029936133
ABCB8	1.34476159608923	0.260555689684733	0.758175367846904	0.343661507264038	0.731100862617712	NA
ABCB9	1.81468138196292	-0.680002718696995	0.989694332191431	-0.687083573764941	0.492030064794648	NA
ABCC10	2.13975510084725	-0.292691070279563	0.669522117935995	-0.437164154011628	0.661992304016508	NA
ABCC11	0.0922606977027369	1.26964148867866	3.5852892335863	0.354125261857511	0.723245010979754	NA
ABCC12	0.0773914188485718	1.9946400267675	3.56126680219792	0.560092837059123	0.575416115968083	NA
ABCC2	0.675034133460416	-0.0281664677593167	1.11201082091966	-0.0253293108569054	0.979792294744277	NA
ABCC3	6.45826764935819	-2.75977164929601	0.978372804554761	-2.8207771479829	0.00479074708622452	0.07992810001244
ABCC4	57.2848376609909	0.109379837430203	0.760359380816461	0.143852815115864	0.885616696122433	0.961034657951366
ABCC5	14.0173204774324	-0.335399768209417	0.45547600550775	-0.736371980419747	0.461504351753977	0.762838595961259
ABCC8	1.10131520396637	-0.359238775101819	1.26187427533462	-0.284686661836067	0.77588421030161	NA
ABCD1	0.640228334442855	0.107137463022829	1.22618027665094	0.0873749684797191	0.930373465529114	NA
