genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.640197894618549	3.26726191795881	1.01495550189252	3.21911838683229	0.00128585385876572	0.0181589127097056
A1CF	0.686999651350196	0.771904373611199	1.35090375649101	0.57139849519423	0.567729548912346	0.772522446177711
A2ML1	2.40052309779055	1.473999660215	0.503997767373644	2.92461545592966	0.00344882115754342	0.0371829893974574
A3GALT2	1.62144476353432	-0.820322290980464	0.976036884676374	-0.840462388111961	0.400649181580986	0.651521956045739
A4GALT	0.542735922185898	-1.31818684128854	1.22259019837939	-1.07819189376446	0.280948128751366	NA
A4GNT	0.00905186551963945	-1.71035656142672	3.59255730710357	-0.476083306463847	0.634015029396189	NA
AAAS	6.79551172690778	-0.355604022390674	0.363627464904679	-0.977934993122401	0.32810647662595	0.582351792270114
AACS	78.1216033479289	0.210702228045264	0.228253138702238	0.923107691939036	0.355951086524446	0.610346796788105
AADAC	0.272731260365512	-1.88317480102955	2.52792936971851	-0.744947554147548	0.456303425598662	NA
AADACL2	0.463377217085878	-2.28416479165856	2.82414526841142	-0.80879861854394	0.418630990973051	NA
AADACL3	0.0305165441259068	-1.21079654440614	3.59228284261932	-0.337054902815862	0.736075512576977	NA
AADACL4	0.148760708824485	-2.49381249444477	3.49298469252612	-0.713948875808342	0.47525879303228	NA
AADAT	6.61227351518031	-1.2955811069849	0.49481628358641	-2.61830733943227	0.00883671758108146	0.0702068391095697
AAGAB	28.6634434796263	0.328904008975525	0.169988811820331	1.93485680294747	0.0530078703125195	0.208632873928765
AAK1	300.134762541936	-0.206355214627641	0.106338016240034	-1.94055918968659	0.0523117682211997	0.206908348204298
AAMDC	11.6409025336565	-1.39737721269996	0.293663252215771	-4.75843402998624	1.95100633824423e-06	0.000115637971732781
AAMP	7.88623134255565	0.20816499250077	0.407078640309829	0.511363092748701	0.609096833307915	0.800904748955033
AANAT	0.979280319395042	0.344742365096632	0.861781047988376	0.400034748851059	0.689130923028718	0.848182899345329
AAR2	5.63710172904406	-0.286644556269264	0.334178686332339	-0.857758343044647	0.391025916444907	0.644055280857648
AARD	0.174791392571212	-1.0549115194016	2.32530952945735	-0.453664987838323	0.650069970612677	NA
AARS2	5.28646132603198	-0.371665204210771	0.567399513075886	-0.655032645685516	0.512446735661017	0.737354595009969
AASDH	20.1058785015833	-0.298250721215657	0.254517601371631	-1.17182748701206	0.241266324652392	0.494780006070583
AASDHPPT	23.1913705380007	-0.473684242584611	0.316773743583201	-1.49533934607872	0.134825901388091	0.360035069072
AASS	5.50382552918486	-0.457156307928416	0.561312046952682	-0.814442359486637	0.415391580311482	0.663166047726208
AATF	22.5442335802167	-0.129993962508836	0.250214194552325	-0.519530727429021	0.603390690946852	0.796901171844826
AATK	32.4652244244436	-0.25366737122243	0.236804342764625	-1.0712108074579	0.284074653242957	0.538011369088503
ABAT	76.2986282748539	-0.592167807152865	0.610521067762211	-0.969938366457004	0.332077214611866	0.586116040224434
ABCA1	12.7005925449193	-3.03823068972281	0.603104933695951	-5.03764854169556	4.71285789903116e-07	3.58893077475588e-05
ABCA12	1.48840187322516	-2.99583695963855	1.17593864347886	-2.54761332681079	0.0108462617858439	0.0800627127651986
ABCA13	2.42519728953203	0.0762153833191555	0.793001152112757	0.0961100537068556	0.923433166570383	0.968868202904731
ABCA2	19.7692015023506	-0.234285108702227	0.234256187578425	-1.00012345938052	0.317250764439578	0.572717359000301
ABCA3	58.8361746839154	-0.310681863162879	0.551326628801142	-0.563516882611776	0.573082967276942	0.775453695712569
ABCA4	1.20400250217339	-0.771833755840985	0.893665219653135	-0.863672143513163	0.387768020449918	0.641191013992139
ABCA5	76.0846039379728	0.186295109537635	0.241290973401848	0.772076580035912	0.440069072358837	0.683743682673234
ABCA6	37.940000778018	0.317153048233141	0.514478331142873	0.616455599847346	0.537593867271973	0.754615395378212
ABCB1	15.0576886906914	-0.121392115642998	0.967762333732648	-0.125435875536496	0.90017848782273	0.957896351508762
ABCB10	16.9753208724197	-0.00907938565200526	0.260893313619202	-0.0348011435251172	0.97223830878412	0.988815046174189
ABCB11	3.06546475424032	4.54947523875753	0.646588580971871	7.03612060689245	1.97665860461545e-12	6.99504597962738e-10
ABCB5	0.845264801454044	0.165312755248787	0.977813743023322	0.169063644715867	0.865746580558817	0.942513830735042
ABCB6	3.13682714883544	4.23528859716286	0.680153213333052	6.22696256393184	4.75564695820189e-10	9.53665736684753e-08
ABCB7	25.4991297146947	-0.0816466175318338	0.17000523867648	-0.480259421224114	0.631042939151538	0.81430376420343
ABCB8	14.143110369498	1.1633992038918	0.271720208662362	4.28160720771943	1.85548292608557e-05	0.000729580737472601
ABCB9	64.9799009322821	-0.140657164270091	0.305727819056034	-0.460073161495034	0.645463707483901	0.822147011496024
ABCC10	17.193037659297	-0.494098370448354	0.404221868708439	-1.22234448132924	0.221577384753354	0.473033905846763
ABCC11	0.329432901021157	0.0341013680082383	1.54407878471818	0.0220852513134311	0.982379951354776	NA
ABCC12	5.00064516751134	1.93745046952315	0.94660662307337	2.04673242537939	0.0406843637096811	0.178134739503232
ABCC2	3.69814347997443	-1.43441918097056	0.963295731201518	-1.48907457441072	0.136467732235093	0.362228050794758
ABCC3	2.39598187744365	-1.41742036778952	1.08836262291481	-1.30234201170326	0.192799496115811	0.437526129246594
ABCC4	13.8988032579123	-1.17354966500297	0.505832704079468	-2.32003517277247	0.0203389747017669	0.117483698325329
ABCC5	91.9821929175851	-0.183800878046962	0.153236247807908	-1.19946083695137	0.230348804077804	0.482542229439285
ABCC8	47.4960876934663	-0.280629097441516	0.36911421066235	-0.76027714277905	0.447088941664287	0.688880661092967
ABCD1	1.0998807274673	-1.54544870973267	1.47478404388545	-1.04791526335005	0.294677649321746	0.550427375411159
ABCD2	27.276675062249	-0.345998597773247	0.218292534098271	-1.58502258999607	0.112961201806773	0.326169709656609
ABCD3	27.6028293928987	-0.227189464075005	0.24975080544276	-0.909664590159144	0.362999423906512	0.618116199892888
ABCD4	16.7006580246481	0.977104172678632	0.474433506383213	2.05951763425705	0.0394446774904627	0.175064890893278
ABCE1	16.6188914997013	-0.522485368365113	0.246347950275189	-2.1209243583373	0.0339281684515165	0.15987865323029
ABCF3	2.91483290608202	1.37392666030414	0.594173149129189	2.31233380760767	0.0207592949950643	0.118921506151362
ABCG2	2.4056927953042	-1.25971844021703	0.80941952283214	-1.55632327202747	0.119631240229268	0.336078615901526
ABCG4	5.51870114690664	-0.0751663059570077	0.367948433607455	-0.204284891825898	0.838130875605857	0.929391722941109
ABCG5	5.17459593993265	-0.206075113840162	0.546679270430562	-0.376957980641662	0.706204831894221	0.859928093629637
ABCG8	2.47323806440154	1.35285021439547	0.552924078615817	2.44671966137228	0.0144162921018915	0.0947333842544832
ABHD1	0.902968047211027	0.081880026421271	0.755532081976965	0.108373990164679	0.913699032440132	0.964341502509341
ABHD10	7.6412614039444	0.390122463285424	0.362131262957892	1.07729573000381	0.281348169316817	0.53550639888713
ABHD11	4.55559922184807	0.253591549653805	0.460401348548128	0.55080540153391	0.581767080956448	0.781762105258693
ABHD12	63.2803977776364	-0.509727717937257	0.135656394938296	-3.75749125700346	0.000171625361397526	0.00418015455128549
ABHD12B	9.30720923214469	2.30785690607974	0.376573488500988	6.12856979195891	8.86725312820364e-10	1.64139676366994e-07
ABHD13	9.98766346607984	0.578575876832043	0.293755028603936	1.96958628957506	0.0488858042356441	0.198781343887553
ABHD15	0.559689668949482	-1.93843605208321	1.7499019482611	-1.10773981022735	0.267974201075786	0.521135540220439
ABHD16A	10.4392326257769	-0.410762993977151	1.20723960537884	-0.340249766613855	0.733668443092353	0.874356052623533
ABHD16B	0	NA	NA	NA	NA	NA
ABHD17A	11.2254313427183	0.140723750700028	0.692283815501432	0.203274650582579	0.838920367798854	0.929455788706797
ABHD17B	26.314107871119	-0.00446277616512734	0.231221454560945	-0.0193008740196773	0.984601086692425	0.993932126089643
ABHD17C	12.8842281912925	-0.211435520342433	0.2409863872819	-0.877375368489594	0.380282787404197	0.63497008949315
ABHD2	95.6524831471336	0.249861761940667	0.278619752817691	0.896784091629566	0.369834138377404	0.625791501630554
ABHD3	24.544514343056	-0.469474500144438	0.3526315478131	-1.33134571497065	0.183075282580913	0.423561451340085
ABHD4	1.47400181696445	-0.305388157735077	0.941955670235428	-0.324206507147783	0.745781695936676	0.881243864372162
ABHD5	16.9416454163324	0.0588956750110066	0.413820958975804	0.142321633869807	0.886825959104779	0.953049988301209
ABHD6	38.3376283097722	0.0146449527455736	0.254643000165998	0.0575117035851242	0.954137583427794	0.981220911620806
ABHD8	24.1110658090662	-0.148773399421373	0.3246040605511	-0.458322669065789	0.646720640098927	0.82257436044153
ABI1	52.8976659474488	0.273308291291539	0.173026605942233	1.57957378752945	0.114204506092505	0.327949550669456
ABI2	177.948228813174	-0.384004131109168	0.308186368450993	-1.24601270665945	0.212759730271386	0.462330697963756
ABI3	1.18300858458784	-0.866114264034797	0.848258947914108	-1.02104936961124	0.307231048959759	0.562200883301963
ABI3BP	4.01229680287117	-1.40583231464538	0.968069001608824	-1.45220259331622	0.146445281835944	0.376582989996706
ABL1	60.9289740144243	-0.67683089724794	0.251598972020624	-2.69011789600023	0.00714267801076416	0.0609076554397692
ABL2	59.7546175978556	-0.161842950317682	0.234322070059472	-0.690685902000633	0.489762950831417	0.72096200281285
ABLIM1	156.497626861833	-0.148328581412816	0.154853045588527	-0.957866736486107	0.338129961630588	0.592540008496831
ABLIM2	107.144514657861	-0.513218273306931	0.202566432868774	-2.53358005094261	0.0112903948772643	0.0820562320397692
ABLIM3	32.5253025151942	0.199618028647284	0.337953265904066	0.590667553140171	0.554743192414971	0.76606591570766
ABO	4.88316183843478	-3.52708390343041	1.05169660154092	-3.35370856791076	0.000797362956098691	0.0128238614045018
