genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
AAMDC	12.5427979611071	-1.6887822843135	0.403503126033427	-4.1853016131865	2.84787701635122e-05	0.00140442621740316	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCA5	112.157919288657	0.92829589166175	0.162323827114287	5.71879007638335	1.07285240100845e-08	1.79166350968411e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCD4	18.4594422854097	1.58941029661116	0.289983261512543	5.48104152053759	4.22829226963012e-08	6.07803633087591e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	15.9249678078154	-7.02797424660922	1.67612964752603	-4.19297770729283	2.7531650803436e-05	0.00137126941457815	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	19.1109314991112	1.0212340830307	0.250445724543088	4.07766626838544	4.54899978924815e-05	0.0020746362091045	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACAP2	90.7135105771299	-0.643953146617169	0.132927869645898	-4.84438025173032	1.27007489716386e-06	0.000111805973117774	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	28.187224301678	-0.794113675295319	0.215959968388405	-3.67713368927292	0.000235869437885344	0.00733844749760537	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGRG6	14.7768696025765	2.63703195307842	0.505332417973686	5.21841041517296	1.80465227968046e-07	2.11274549361354e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGRL3	608.670833795247	-0.604411997941056	0.152169500829998	-3.97196543751758	7.12820639260484e-05	0.00292230728499713	TRUE	HARsv2_2069,HARsv2_2070	NA	HARsv2_2069,HARsv2_2070	TRUE	FALSE	TRUE	1007	1006	1006,1007	TRUE	TRUE	TRUE	TRUE	TRUE
ADRA1A	16.1070157166732	-4.90194459475063	1.21503718026148	-4.03439884341293	5.47422664267106e-05	0.00239771066927603	TRUE	NA	HARsv2_2777	HARsv2_2777	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AHCY	3.32278772675235	2.04051327183238	0.510493374606826	3.99713957777405	6.4112501274347e-05	0.00271664762862494	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH7A1	21.597978600591	1.86135441132539	0.332554061979074	5.59714832604427	2.17906269688366e-08	3.34397783592038e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALG12	7.24669750731588	2.93878248010387	0.437932890658204	6.71057722037489	1.93856023880179e-11	6.6709969914646e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AMH	3.33907708480266	2.67215732016018	0.61079518757082	4.37488273407581	1.21497774649771e-05	0.000707553194319383	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKAR	18.1327012310482	1.65382594355431	0.439044917807278	3.76687185405541	0.000165305795372881	0.00559656498166004	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD23	11.281313431735	-2.72105445787265	0.583099282280615	-4.66653714137682	3.0631829586373e-06	0.000236636093049559	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD33B	9.39819788501881	1.80613644452349	0.385483989880197	4.68537343168211	2.79449947201203e-06	0.000221918433595585	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD7	17.1229669442221	-3.36894042378594	0.737419844593561	-4.56855134627246	4.9110676665152e-06	0.000348563027630917	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKUB1	5.47804497931295	-4.90644271380003	1.158986015641	-4.23339250654065	2.30192233640028e-05	0.00118283393901184	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP1S3	1.89411393382515	3.37389799908074	0.721949346046449	4.67331678816102	2.96374090176876e-06	0.000233723900558931	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	12.2819330697786	-6.6560479797846	1.31689464196806	-5.0543511740904	4.31856356141216e-07	4.45832798212696e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APIP	10.9250268366828	1.11169095391756	0.252311855408572	4.40601949566491	1.05287491252102e-05	0.000631815398712693	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APLF	10.7142225595246	-3.09869418138785	0.862869909750567	-3.59114873096409	0.000329223682408821	0.00941729001872689	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APOO	31.5020430537207	1.92343531443028	0.285027032059672	6.74825577255281	1.49633004783326e-11	5.48139484619178e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ASH1L	196.385174369168	-0.741210525575133	0.136127383665757	-5.44497738526348	5.18119678360536e-08	7.35470883432781e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATG10	25.6623831635716	1.06664156025357	0.296695149249859	3.59507583103528	0.000324297103045958	0.00929979268229773	TRUE	HARsv2_2271	NA	HARsv2_2271	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ATRNL1	390.409965726841	0.607154752800417	0.152755699404702	3.97467822913669	7.04744704837229e-05	0.00289966698120709	TRUE	HARsv2_0309	HARsv2_0310	HARsv2_0310,HARsv2_0309	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AZIN2	9.03864863342393	1.84496678323433	0.296431057687741	6.22393212649736	4.84846895790611e-10	1.17147262736131e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP2L1	10.7337099941681	3.90079677269315	0.641574910244633	6.08003322824108	1.20157644623543e-09	2.62405810066338e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP3	14.0802904501674	2.55985762449981	0.689576504740685	3.71221700116138	0.000205451721735707	0.00657214014656533	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
