genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	1.26164075208781	3.08612329827873	0.771785221587497	3.9986815139202	6.36963223860095e-05	0.00255854019785414
A1CF	0.696958932262192	2.08541423899153	1.26638168794593	1.64675015348182	0.0996094108178271	0.338728593036759
A2ML1	2.07977281958548	0.841913174930453	0.74684074664209	1.12729946607202	0.25961588807326	0.548445746646213
A3GALT2	1.1751043137968	0.311335367712271	0.788753758263313	0.394718078298318	0.693050959352381	0.857358429176266
A4GALT	0.402555616680096	0.107648522120239	1.78953946122387	0.0601543159303218	0.95203273039096	NA
A4GNT	0.0343434178459571	-1.10775139343871	3.5956394143704	-0.308081891919266	0.758020019694919	NA
AAAS	5.63979041723871	-0.330281146481445	0.433664894280799	-0.761604526530082	0.446296072421323	0.701163405549709
AACS	51.3405048262171	0.356322426362007	0.206484026566281	1.72566581680655	0.084407551127807	0.308978099999954
AADAC	0.171934325631012	-1.27747752866493	3.5956394143704	-0.355285216743185	0.722375929323486	NA
AADACL2	0.0157299434370124	-0.360954702782359	3.5956394143704	-0.100386791105849	0.920037255962608	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0.158974033241235	-0.879202405701595	3.26143775101677	-0.269575099333875	0.787487159187589	NA
AADAT	5.63241800786331	-0.896338206903925	0.454263727326263	-1.97316702387764	0.0484765361535354	0.225345296216629
AAGAB	23.8433452112562	0.504317723270903	0.180494654067889	2.79408676049327	0.00520465129496209	0.0582239962623329
AAK1	265.366791919514	-0.353709678336742	0.167668585366389	-2.10957632620217	0.0348948652636056	0.186054136839803
AAMDC	11.7646390449414	-1.01728082196906	0.290110745580402	-3.5065258266593	0.000453997376343872	0.0106975366040082
AAMP	6.17371715195864	0.28207164268052	0.422406182135952	0.66777347162437	0.504278202787709	0.740639274523789
AANAT	0.594460933879379	-0.938624299396065	1.22301437345541	-0.767467921692653	0.442803358547564	0.698714213814625
AAR2	6.30287692326408	-0.389034311948519	0.329179347040567	-1.18183086346719	0.237272818899448	0.527517764157948
AARD	0.940388318260721	2.87253619026417	0.894110596931627	3.21273028205015	0.00131479698620739	0.0229084715064082
AARS2	4.18326495262967	-0.163356858860119	0.514812479872686	-0.31731332329107	0.75100586882338	0.893593118211558
AASDH	18.5442248175707	-0.0413465691707609	0.309762850354153	-0.13347814020787	0.893815251153019	0.958002198809244
AASDHPPT	21.2648920144185	-0.681927154945899	0.332183428379522	-2.05286325772636	0.0400858413593529	0.201185543426186
AASS	4.40328916124929	0.639110645703716	0.577004243112881	1.10763595473021	0.268019068988812	0.556338841726641
AATF	19.9375699188623	-0.426199254387484	0.371460891442785	-1.14735969305434	0.251232992572771	0.540305940401074
