genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.499743856395021	2.69113082384205	1.62455591532732	1.65653320913847	0.0976138855839219	NA
A1CF	0.0534992064403904	-0.379296225675525	3.84233401267528	-0.0987150581975134	0.921364512551579	NA
A2ML1	1.05054479195801	1.67823687439368	0.92185542022855	1.82049900403862	0.0686830477896173	0.446872801986083
A3GALT2	1.06241929406967	-1.18157385692783	1.35421752827096	-0.87251407714124	0.382927991948186	0.802391751977566
A4GALT	0.250168350985333	-0.336949249771458	1.90843686009265	-0.17655771423064	0.859855811330861	NA
A4GNT	0	NA	NA	NA	NA	NA
AAAS	3.45342049535663	-1.30069249618602	0.581089670617582	-2.23836795240852	0.0251970701291805	0.292052354787247
AACS	11.6786084295023	0.209212419555786	0.341962169024936	0.611799896322831	0.540670158337169	0.871957178590306
AADAC	0.124077789162319	-0.38205516625832	3.84232411600274	-0.0994333519827529	0.920794202915794	NA
AADACL2	0	NA	NA	NA	NA	NA
AADACL3	0.0319754718358079	0.58138441985207	3.82401052370956	0.152035256244035	0.879159128406002	NA
AADACL4	0.225564309988914	-0.382055298068077	3.84232411553032	-0.0994333862996732	0.920794175669876	NA
AADAT	3.2475113304148	-0.0248640295606061	0.620686494277043	-0.0400589182942783	0.968046153945322	0.991535541878028
AAGAB	8.88550345720124	0.150170194695691	0.361928614914436	0.414916612026361	0.678202948505202	0.920210402137485
AAK1	116.272786487562	-0.504707691132566	0.185658694967811	-2.7184705312082	0.00655844975894592	0.140045188347822
AAMDC	6.8450392218509	-1.08344442356426	0.442206951549701	-2.45008455829868	0.0142822669921535	0.22023429719809
AAMP	3.82615979192533	0.434561666958383	0.565830820181935	0.768006357127482	0.442483408118056	0.832205406429113
AANAT	0.0765038669819508	1.30953186021135	3.78610564430744	0.34587832016264	0.72943416223473	NA
AAR2	3.40653985045567	-0.631460267115162	0.677275277275804	-0.932353930967445	0.351153644812567	0.784846496055097
AARD	0.0785679152638382	-0.602613714632305	3.84158591545813	-0.156865869433624	0.875350559040297	NA
AARS2	3.00204467016876	-0.0645335795469616	0.730730165933761	-0.0883138298587927	0.929627247267077	0.983373892563699
AASDH	11.8868573390417	-0.203064577884635	0.32398658040341	-0.626768484150764	0.530811004981653	0.871016520080507
AASDHPPT	13.0350340814947	-0.918131166444971	0.497244791669732	-1.84643696993168	0.0648287833745291	0.437375540349507
AASS	0.421660928708748	-1.89067621789853	2.21663436302319	-0.852949069741885	0.393687548261006	NA
