genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
A1BG	1.91274569981768	3.57734302957972	0.754678581286585	4.74022069565168	2.13485554825642e-06	0.000109187674223272	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAMDC	21.2601385285062	-0.993803431407874	0.264241564645002	-3.76096558746542	0.000169258716840045	0.00373472785117169	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCA5	126.438849047749	0.541943441214932	0.11900534490937	4.55394202359278	5.26498718107679e-06	0.000242068460783585	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	21.0898087508639	1.19250945066017	0.187901563533975	6.34645837018033	2.20328131306249e-10	3.23305303152479e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCG8	4.07065952590366	1.92045808707966	0.45764264467108	4.19641418788659	2.71174138384191e-05	0.000917609572996244	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD12	80.0854311828642	-0.704116192813868	0.190435762528272	-3.69739477221006	0.000217823464894701	0.00459903945168686	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABR	203.195352504186	-0.761088508621891	0.21558048221288	-3.53041472404879	0.000414908741357691	0.00755428000850643	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	48.1030276249996	1.17229013129095	0.265555099429349	4.41448924840863	1.01248747584104e-05	0.000411878568555007	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	68.8809405509108	-1.03165022923482	0.169615112643338	-6.08230135367796	1.18469630125525e-09	1.44579867418537e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS17	62.1479997247961	2.49021694708729	0.411366879695574	6.05351833120386	1.41715937238388e-09	1.6959132450489e-07	TRUE	HARsv2_0956	NA	HARsv2_0956	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
