genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ACMSD	3.40300765185608	2.70516310112842	0.700487150660786	3.86183115361442	0.000112540336650751	0.00462147663280534	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	39.6627198421039	-0.669564957262404	0.175756704026941	-3.80961261744967	0.000139184697952713	0.00543559938882148	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AEBP2	123.090358908074	-1.68691575550485	0.43000965695161	-3.92297179431644	8.74633941526084e-05	0.0038843465158664	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AFF1	11.8093796324913	-1.61339509513256	0.406711632379314	-3.96692635933227	7.28054755880752e-05	0.00338376146425043	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP2	25.7934672777551	-1.21785378643805	0.326374776049874	-3.73145805315526	0.000190374712754348	0.00679399756142081	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AHCY	3.78830321989887	1.86434904340877	0.504415458687887	3.69605849959163	0.000218972537363885	0.00746708214810595	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AIDA	16.6756266997036	-1.14591191260495	0.304969729199711	-3.75746116052898	0.000171645997833192	0.00633294510774709	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH2	15.5036739732361	1.16860223577955	0.319733070819502	3.65493076078846	0.000257251395871549	0.00849780024213705	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALG12	12.3859665943758	2.58974036978855	0.610562842477779	4.24156235790389	2.2196919835398e-05	0.00143098529971106	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALMS1	62.1770386352883	-0.724007354622913	0.199957428669725	-3.62080748607131	0.000293684987320557	0.00936589543340639	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD23	12.1832226368934	-3.30800622625629	0.689087700955692	-4.8005590894576	1.58223280123716e-06	0.000162607646812743	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD7	22.2065622229967	-4.54111723315339	0.954324190314894	-4.75846392582271	1.95071745572706e-06	0.000194925441763527	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKUB1	6.68314416192642	-5.38584451934035	1.3050519970793	-4.12691948780112	3.67655039167528e-05	0.00207950545974426	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANP32A	17.5839230058202	-1.27472096638555	0.293908956168192	-4.33712869115864	1.4435611201675e-05	0.00101226557847535	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANXA5	6.51729764733664	-4.13276793147409	1.03429062565127	-3.9957511254361	6.44894549805214e-05	0.00313074111203009	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP1S3	5.33633814050987	3.02721502836368	0.474977489021731	6.37338631478844	1.8489935073458e-10	5.1561118945543e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	16.4310468015099	-6.66232426592925	1.29099537204968	-5.1606104949483	2.46145830228492e-07	3.55606584369861e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APLF	13.3922624539819	-3.34100677171024	0.861221740432168	-3.87938043695193	0.00010472285989797	0.00443721488705497	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
