genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
A1BG	1.76567762165526	4.0850180967746	0.818222556126859	4.99255131282552	5.95868756392577e-07	3.96315446028053e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAMDC	30.2501165508129	-1.24453185740455	0.304587025203396	-4.08596477992941	4.38940369223634e-05	0.00131225043616595	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB11	3.84737742547243	3.02315564053235	0.596286626328878	5.06997055953583	3.97877243839992e-07	2.90634377480114e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	31.7753166919328	1.46681241704971	0.230082550569036	6.375157148693	1.82775437663247e-10	3.60895813398508e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD12	92.693279455156	-0.927888970524915	0.147934893299992	-6.27227931035364	3.55800565363277e-10	6.33274893590949e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABTB1	35.0912027728246	-1.05336769705236	0.292081465404601	-3.60641746162565	0.000310453545998374	0.00592628619453391	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	39.8781642971684	1.16437802502967	0.283907224715376	4.10126239723904	4.109022877201e-05	0.00126339956445715	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADSB	77.5884040628966	-0.545734285914818	0.138318630607217	-3.94548647220588	7.96381283241912e-05	0.00210541219170043	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACAP2	318.583488958286	-0.69931575560056	0.152467268187529	-4.58666154325285	4.50389935287103e-06	0.000210021314104174	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACMSD	6.64222064081335	2.83790361787206	0.628915045233993	4.51237991423181	6.41042303905817e-06	0.000283246559246777	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	87.3843660756875	-0.973991697493414	0.215941698431989	-4.51043825516717	6.46938302893394e-06	0.000284855725911631	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACTN2	91.5054558467697	1.03743877676679	0.135344681234631	7.66516103405869	1.78606965512749e-14	8.35946749327633e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS19	81.8100040948409	1.82628287863911	0.519092961237657	3.518219307549	0.000434453158356133	0.00772001419087281	TRUE	HARsv2_2334	NA	HARsv2_2334	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADAMTS4	2.11525093230081	2.15835284774079	0.564299970271801	3.82483246756366	0.000130861043104677	0.0030730177252053	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADCY6	37.8594737428878	0.83048710038206	0.230611917702266	3.60123235892028	0.0003167123556322	0.00599145814090436	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADCYAP1	6.32577274773386	3.73226397881627	0.70506393885713	5.29351137269346	1.19989776177253e-07	1.0516734717853e-05	TRUE	HARsv2_1153	NA	HARsv2_1153	TRUE	FALSE	TRUE	NA	525	525	FALSE	TRUE	TRUE	TRUE	TRUE
ADRB2	3.18387389845077	-4.87300077722943	1.39716739936323	-3.48777160091937	0.000487063953920655	0.00836993034799907	TRUE	NA	HARsv2_2351	HARsv2_2351	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
