genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	1.75587092003053	4.31378064670202	0.759856029146421	5.67710261054041	1.36995302808885e-08	1.43554823663717e-06
A1CF	0.667000977595318	0.485787774960706	1.3579474780068	0.357736792349103	0.720540296467147	NA
A2ML1	3.98706474418546	1.50923810185162	0.528890816968964	2.85359105023028	0.00432281384667578	0.0430713885690137
A3GALT2	3.16399710026825	-1.07133152949296	0.828158709016887	-1.2936306988364	0.195793013365669	0.449829173219343
A4GALT	0.935882124807139	-0.989978624618462	1.35969734242878	-0.728087489565948	0.466560031550837	0.712559042276966
A4GNT	0.039930209068088	-0.410283426162054	3.5956394143704	-0.114105831781215	0.909153899328824	NA
AAAS	15.1730357338133	-0.902494081823419	0.28783373844352	-3.13547010403893	0.00171578915565424	0.0224981260972054
AACS	114.480860452318	0.185246930303748	0.23629791620964	0.783954989003795	0.433066521954526	0.684765670584107
AADAC	0.265169090022249	-0.512117722488609	3.30721800617974	-0.154848492458521	0.876940760785394	NA
AADACL2	0	NA	NA	NA	NA	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0.5507481110078	-0.290279996274856	1.95524092018863	-0.148462521051805	0.881977761998823	NA
AADAT	21.170620272788	-0.498837033243714	0.347261136690712	-1.43648966307451	0.150863055650002	0.390199836815354
AAGAB	63.3358917766477	0.282716128748474	0.13350027600032	2.11771943263844	0.0341988361001694	0.164861055898087
AAK1	599.077398904176	-0.372228537292586	0.0875575420628744	-4.25124470745526	2.12585737456667e-05	0.000738377147093169
AAMDC	30.9210370349332	-0.994066178474923	0.24589258638974	-4.0426846253076	5.28426745297965e-05	0.00154834045156619
AAMP	13.5024636711577	0.706038066707686	0.375598378587655	1.87976867568643	0.0601396113056988	0.229726998392019
AANAT	1.48690231192329	1.20364419457194	0.774947401941785	1.55319469625419	0.120376628037908	0.342392161804395
AAR2	15.1985449350779	-0.168126505406012	0.275282690262448	-0.610741290146954	0.541370866260076	0.769165892371118
