genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
AAMDC	15.9318241839028	-1.04290480643946	0.273915566903037	-3.80739517009134	0.000140438239062956	0.00453250531439059	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCA1	8.88827589793652	-2.30474007444228	0.647830153207077	-3.55763013350443	0.000374215724597996	0.00927421833737983	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	1222	NA	1222	TRUE	FALSE	TRUE	TRUE	FALSE
ABCA5	104.531725417906	0.862005609733758	0.160361022124202	5.37540605762741	7.6410283272878e-08	8.55870084698658e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	14.2148335821338	1.12391058908731	0.260500503502788	4.31442770349686	1.60016887850856e-05	0.000805371340835253	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABHD12	60.7069775830587	-0.570397371308908	0.150670532528612	-3.78572612531645	0.00015326039618782	0.00486388896234957	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	16.4998950725455	-6.61526946742888	1.65472661127289	-3.99780206733976	6.39333765191404e-05	0.00241468716312136	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABTB1	11.6818315753355	-1.46485660002487	0.368365002518281	-3.97664433377373	6.9894582750597e-05	0.00255126392308489	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	26.0771745801051	0.893367350280524	0.201774195014045	4.42755997722275	9.53050762902895e-06	0.000523490623373345	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACMSD	3.51549073478931	2.35247899364422	0.639649817537113	3.67776075150327	0.000235290496702248	0.00674996446497351	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACOT11	5.0731402779753	1.93822725204976	0.442634727932139	4.37884135550004	1.19311943741433e-05	0.000622437880020946	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
