genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ABCA12	7.09946184984798	2.55646636132056	0.437725980675424	5.84033499079917	5.20959619041705e-09	9.73767471526807e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	8.55993904953292	1.45810585631243	0.379978677655192	3.83733599293057	0.000124376246438147	0.00435011644750844	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCD4	18.6291107019664	1.44475873268708	0.26888474305047	5.37315251247221	7.73718327945338e-08	1.03787486767444e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	17.1207117386008	-7.76074746750663	1.1572228756807	-6.70635504240411	1.99545877066987e-11	5.98742655346786e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABR	85.9782650451452	-0.836131160379127	0.228494223379548	-3.65930984167703	0.000252895421922979	0.00728160000193386	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACMSD	1.91956959145632	2.95549769897262	0.797996102497459	3.7036492906706	0.00021252001718506	0.00647901934744398	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	36.8036229345627	-0.64831705589721	0.174226262810043	-3.72112129044555	0.000198340140679329	0.00618513446937346	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACTN1	16.3144569305348	-1.25514880696492	0.266412222541099	-4.71130338913519	2.46137488143319e-06	0.00019489303054237	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGB	8.26575341162701	-4.31027927602834	1.16373880253832	-3.7038201928361	0.000212376818985088	0.00647901934744398	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AEBP2	98.7717741985912	-1.91523072732418	0.537857977759788	-3.56084841448525	0.000369658452514825	0.00973405467800007	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AFF2	75.0713391548431	1.01032576934341	0.241404869506786	4.1851921686899	2.84924953929749e-05	0.00134244393582934	TRUE	HARsv2_3167	NA	HARsv2_3167	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AGBL1	39.4391767248563	1.89079917444138	0.513256917533476	3.68392341115997	0.000229671275846707	0.00689134707158987	TRUE	HARsv2_0927,HARsv2_0928,HARsv2_0929	NA	HARsv2_0927,HARsv2_0928,HARsv2_0929	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AHCY	2.8728050397301	2.22305816213964	0.465239783840108	4.77830623982847	1.76777999434402e-06	0.000152698693147807	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK5	83.7208750701694	-0.899279391609812	0.174712772498243	-5.14718745945639	2.64421050701071e-07	2.95581256871922e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK8	12.7861410424707	-1.77659528169912	0.496008123219984	-3.58178666543971	0.000341252411932028	0.00920157813647562	TRUE	HARsv2_3072	NA	HARsv2_3072	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ALG12	7.17503761069022	2.25635275002116	0.483932557426849	4.66253554424725	3.12337119789341e-06	0.000239011264418662	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALMS1	37.0312106492099	-0.558113307839216	0.14709650449674	-3.79419830368291	0.000148121261268652	0.00492384437605007	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AMH	2.1627366925429	3.26014126862295	0.576699819283118	5.65309916808289	1.57580327048167e-08	2.72231952879273e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKAR	16.4640023893202	1.47029967876015	0.337054095212289	4.36220683755258	1.28757054237174e-05	0.000737732629352893	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD23	7.70876099487066	-1.92696711487707	0.501614836310389	-3.84152735403684	0.000122271106961807	0.00431109867106796	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD34B	10.3909073416021	-4.11228096946996	0.666793935931229	-6.16724410327284	6.94904409933801e-10	1.617000016748e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD7	27.1452591726493	-3.6984627293078	0.858172201442735	-4.30969766101728	1.63477886990739e-05	0.00088340041112247	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKS1A	89.0646312308828	-0.967347763286837	0.174429028970796	-5.54579572560023	2.92620299480604e-08	4.63396757594146e-06	TRUE	HARsv2_2433	NA	HARsv2_2433	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ANKUB1	3.33993974303986	-5.50425916299394	1.31767101841373	-4.17726358558011	2.95037059283906e-05	0.00137306634692045	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANP32B	7.02419796612555	-1.77095311831419	0.409164851974161	-4.32821418987873	1.50323243164638e-05	0.000832031853671458	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	10.2757144564439	-7.07860975530749	1.40870309549245	-5.02491247300976	5.03662190379878e-07	5.26858375661593e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APH1B	14.471261600071	0.80131905474587	0.200021571012145	4.00616318875534	6.17130200695981e-05	0.00254025940373125	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APLF	10.1322457714079	-3.93522584452034	0.947286214999872	-4.15420997604285	3.26413333544639e-05	0.00148277483230118	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APOO	26.4868994860524	1.32657771510343	0.30803478448339	4.30658413246495	1.65794888240557e-05	0.000888418255989186	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARHGAP20	95.1137310869607	0.50163829074146	0.132500990832095	3.78592105305186	0.00015314029162437	0.00504654799162157	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARVCF	4.46222439208221	-3.04988998902599	0.728006725898007	-4.18937062053088	2.79729213649269e-05	0.0013296340252834	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ASB5	5.41936987165685	-4.43684613148407	0.995708907663167	-4.45596709775041	8.35158412212456e-06	0.000517525881306871	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	1037	NA	1037	TRUE	FALSE	TRUE	TRUE	FALSE
ATG7	72.1224238366078	0.616822899043166	0.161352543792873	3.82282723621003	0.000131930219130892	0.00457224425085237	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATP2B4	13.2353193982351	-2.44726845389925	0.490888634556023	-4.98538422286481	6.18388003052967e-07	6.1849649217631e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATR	47.8633042979417	0.730333320645329	0.191848234780261	3.80682846251798	0.000140760305336572	0.00477904434226918	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATRNL1	295.137043055368	0.717264702314198	0.192256899020244	3.73076183985821	0.000190901622643453	0.00601287376072002	TRUE	HARsv2_0309	HARsv2_0310	HARsv2_0310,HARsv2_0309	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AXDND1	7.64917668386728	-2.46733641755174	0.603945569134504	-4.08536223071824	4.4008106702167e-05	0.00191519249090881	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP2L1	5.44140326291669	2.67030835997343	0.501531923049342	5.3243038722995	1.01340376041815e-07	1.31304882685089e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BBIP1	12.7156058946354	1.29851830790252	0.235787967362293	5.50714407706528	3.64701772179966e-08	5.61936433296753e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCHE	37.8297728242821	1.17418343321583	0.309115724544412	3.79852378893501	0.00014556046022711	0.00488141284561622	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCO2	12.401178973361	2.29332262666632	0.542434731674652	4.22783146570679	2.35954421248332e-05	0.00116971839611891	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMI1	2.62215033208366	-5.16699068580748	1.0892806963503	-4.74348871059572	2.10068655840704e-06	0.000171085915278265	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BPGM	2.10826664724855	2.22216671470277	0.612434105128438	3.62841764704913	0.000285163683052823	0.0079017758716858	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BRINP1	28.7897970735552	-1.20104090919008	0.310688090194774	-3.86574492906096	0.00011075063971215	0.00397100249684885	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	1225	1225	FALSE	TRUE	TRUE	TRUE	FALSE
BTD	5.98824141623189	1.42364504262032	0.368425550339088	3.86413222782742	0.00011148482113343	0.00398479602057483	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA1	1.77872388982174	3.33983549564388	0.720769279267151	4.63370955410265	3.59170826664523e-06	0.000264210694556702	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA13	2.16085625159849	2.94160008863366	0.53675302216627	5.48036055160289	4.24459951382022e-08	6.12619286792129e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAAP1	20.3379190424575	0.739918971070111	0.191895308430744	3.85584711330841	0.000115329553615895	0.00410933615727635	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1E	50.0589749849259	-0.737144382570232	0.188981399376889	-3.90061871168671	9.59471634688395e-05	0.00355087630752175	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	28	NA	28	TRUE	FALSE	TRUE	TRUE	FALSE
CACNG5	4.57229302103994	-3.80683071870604	0.895058415715949	-4.25316454419457	2.10770584562396e-05	0.00107741134185176	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK2A	17.1355106921964	-2.00757603991327	0.44270754520693	-4.53476806900794	5.7666818160203e-06	0.000389063349504518	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CASP6	12.1328552223024	-2.78035159504204	0.756545841066716	-3.675060312435	0.000237793233637591	0.00697829960574743	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAST	19.5892217502161	-1.37248176712052	0.327619665541106	-4.18925330643292	2.79873852015451e-05	0.0013296340252834	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
