genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.309925268780927	2.5205033543509	2.03952483547458	1.23582871388001	0.216522239293758	NA
A1CF	0.0915204041542434	0.207647715668735	3.58708959976618	0.0578875185281879	0.953838225222172	NA
A2ML1	1.14669787582728	1.12087147452726	0.945297861751569	1.18573364003	0.23572750520024	NA
A3GALT2	0.980375522296471	-0.326804063239125	1.1041897986282	-0.295967290809183	0.767255061048643	NA
A4GALT	0.144658570840901	-0.16955158858807	2.09580486310347	-0.0809004652928412	0.935521109929909	NA
A4GNT	0	NA	NA	NA	NA	NA
AAAS	3.85771549724815	0.613127838659121	0.462713912422881	1.32506895124168	0.185148283050016	0.537822234959716
AACS	12.9873142843601	-0.140220420981272	0.415745384262187	-0.337274751059758	0.735909791503778	0.912454020295242
AADAC	0.0153850095399713	0.749777089898228	3.58880740780938	0.208920960279642	0.834509941269258	NA
AADACL2	0	NA	NA	NA	NA	NA
AADACL3	0.0512376819954185	1.53646061453733	3.56187461696446	0.431362914129401	0.666204511143568	NA
AADACL4	0	NA	NA	NA	NA	NA
AADAT	4.92344992152135	-0.00544277856021289	0.502911520894677	-0.0108225370350041	0.991365033356448	0.99763394837479
AAGAB	12.3168467515142	-0.197713570837349	0.277152670277514	-0.713374223092916	0.475614219406235	0.785139898895289
AAK1	152.880851171816	-0.586676831679318	0.216082832780344	-2.7150552597378	0.0066264712496971	0.096272310596273
AAMDC	8.90884444002985	-1.81553186613623	0.492441782353358	-3.68679492926022	0.000227096215454716	0.0103028424388617
AAMP	4.72066842904832	0.291679124135539	0.725772834519293	0.401887629658569	0.687766727074121	0.890611122749682
AANAT	0.175553375773335	-0.273245173112849	2.35920609925798	-0.115820814976186	0.907794553568679	NA
AAR2	5.27333412072655	-0.040636020473307	0.454322757052072	-0.0894430662839316	0.928729798657939	0.980585642607093
AARD	0.0410722701410404	1.44571073050806	3.56433809967238	0.40560426370353	0.68503339555204	NA
AARS2	3.29236550069517	0.41351122278099	0.486212438240095	0.850474381687444	0.395061397542979	0.73612286054335
AASDH	13.0035588307352	0.00994334454518465	0.317126073108908	0.0313545475706435	0.974986789096073	0.993022195233231
AASDHPPT	17.7277588579101	-0.504367609292761	0.484344791883607	-1.04134000766538	0.297717774914599	0.657984386506822
AASS	1.05100218265693	-0.0707982169960959	0.86428069550183	-0.08191576806536	0.93471369547685	NA
AATF	11.2380457554296	0.0171967950522364	0.346253429679515	0.0496653421401585	0.960389075324609	0.988328610977529
AATK	18.6955344891141	-0.0764905273380495	0.278131196868781	-0.275015993168636	0.783303951137327	0.931737509891488
ABAT	50.5641712333981	-0.340909268956913	0.788350623550357	-0.432433562900755	0.665426328982962	0.879999690249909
ABCA1	18.5701362182946	1.15620398381094	0.356448599595906	3.243676606169	0.00117997634603694	0.0324409927430269
ABCA12	3.28708755159221	3.03921357706003	0.698423459968738	4.35153420704979	1.35188224716067e-05	0.00128627619693081
ABCA13	2.11830041429668	-1.52564269348632	1.12480811371917	-1.35635818667932	0.174985230319332	0.52327261544849
ABCA2	10.4317823993043	-0.332718620743786	0.345980067531729	-0.961669910979115	0.336215441334551	0.688245276977814
ABCA3	29.2163228733499	-0.0672519621231306	0.773059931120385	-0.0869944999292142	0.930675883954586	0.981335229658763
ABCA4	0.470863528005592	0.208333487268013	1.2867939117145	0.161901206845495	0.871383652433051	NA
ABCA5	41.4384380009099	0.516695577886058	0.21950221059747	2.35394247957526	0.0185754852397797	0.181912294906218
ABCA6	10.5991093683129	-0.0245697335918558	0.613211071422156	-0.0400673352731121	0.968039443555292	0.990677237369489
ABCB1	7.79359982261763	0.746690603331527	0.993652024154311	0.75146085871161	0.452375348403023	0.771712985137092
ABCB10	16.2943873905729	-0.637586888282536	0.467902384421134	-1.3626493677123	0.172993042178738	0.520426991427356
ABCB11	0.131425565364126	1.84024648736906	3.55462669485082	0.517704570787931	0.604664408682487	NA
ABCB5	5.41427581501547	1.94157986599842	0.569460791866708	3.40950578815772	0.000650806968637049	0.0217047478715552
ABCB6	1.2079030274647	3.25363794436403	1.4284078970284	2.27780730639529	0.0227380608262617	NA
ABCB7	12.9660719677389	0.450002077626416	0.257162331152519	1.74987555762794	0.0801397891743116	0.371244226222766
ABCB8	7.49940702764764	1.18924951827126	0.34933335418751	3.40434002082984	0.000663241377476952	0.0219684558648936
ABCB9	19.1822706562022	-0.649579487696225	0.406830884740604	-1.59668184511212	0.110336644533419	0.426450472001925
