genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	1.2071754399193	3.01458750756517	0.931775448958515	3.23531545173754	0.00121508405828498	0.018524755469238
A1CF	0.677479086587212	1.12596240667167	1.58761650546685	0.709215608929797	0.478190688639636	0.726916164479807
A2ML1	3.53898374355693	1.74277863116339	0.440776877561828	3.9538794339749	7.68941672254472e-05	0.00231020911214253
A3GALT2	2.29645362504957	-2.5640239037793	1.11570490064684	-2.29812014117066	0.0215549522159291	0.133244964156082
A4GALT	0.326482128550405	-1.67482075510543	2.14080663395217	-0.782331635442256	0.434019699577627	NA
A4GNT	0.0806905770909017	-0.683686378919219	3.5956394143704	-0.190143198505052	0.849196919998608	NA
AAAS	8.18483675846974	-0.455735181608657	0.446803322153295	-1.01999058425151	0.30773292631655	0.592235269941702
AACS	34.2636057666578	0.663789449712383	0.260509047766874	2.54804758376914	0.0108327694055302	0.0850009983383712
AADAC	0.114331692690686	0.640180867167279	3.5956394143704	0.178043678297863	0.858688673381415	NA
AADACL2	0.0441202988344088	-0.513960243693008	3.5956394143704	-0.142939873681133	0.886337667249003	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0.147251371983595	-0.853413078594486	3.40553549560402	-0.250595854806418	0.802126586868889	NA
AADAT	14.0412479708866	-0.903787205617208	0.451244323323744	-2.00287772920921	0.0451904140810833	0.207124135855409
AAGAB	30.0464766874966	0.574587923591493	0.164967218315883	3.48304305217331	0.00049574863373619	0.00953326950133067
AAK1	403.035675055651	-0.527923256274104	0.150205667275934	-3.51466935867531	0.000440301819213868	0.00868447633146069
AAMDC	17.1681132559884	-1.02098313895944	0.343245551088054	-2.97449780695781	0.0029346855355051	0.034875643965461
AAMP	9.33064943942962	0.110775080225231	0.492173543233694	0.225073211976031	0.821922320091667	0.925759116827628
AANAT	0.530076719567865	1.15605521514068	1.19521676241741	0.967234774052597	0.333426682105245	NA
AAR2	8.90896265100602	-0.57810494902305	0.350774638367728	-1.64808080684843	0.0993360902779023	0.329858188956716
AARD	5.1111081610539	2.98246998187299	0.675069519473693	4.41801902743028	9.96096536849471e-06	0.000448352902740157
AARS2	9.37108430877652	-0.0702103853239321	0.320199831551203	-0.219270525483411	0.8264393204803	0.928304833955678
AASDH	35.8892009990253	-0.0549203654541288	0.188992933186841	-0.290594809700286	0.771361230119159	0.903585494671829
AASDHPPT	38.7176915860493	-0.669006725147319	0.371500914069067	-1.8008212088085	0.0717310648992373	0.272886878005912
AASS	4.9537396684691	2.08640520175969	0.454375881409909	4.59180446656998	4.39429981218103e-06	0.000233753922476539
AATF	20.3816099426475	0.053443901444957	0.349323596801867	0.152992531664758	0.878404164824145	0.951625427279133
AATK	44.538547499065	-0.48300069405041	0.24109677990074	-2.00334776038595	0.0451399744414361	0.206970151468794
ABAT	119.981292880226	-0.220689351706047	0.76943233823089	-0.286820998729355	0.774249383516188	0.903940752935574
ABCA1	26.05588761012	-0.507803506301452	0.392299315201018	-1.29442873496031	0.195517370496477	0.472411519018374
ABCA12	2.33917576530124	-2.11941566818167	0.924653136786562	-2.29211969749787	0.0218987370634752	0.134173699209641
ABCA13	4.15686459535793	-3.41850867334979	1.24996616442141	-2.73488096770377	0.00624028374243519	0.0589850820208028
ABCA2	20.8455850088568	-0.314449048618353	0.232999205773585	-1.34957133254744	0.177153524889337	0.446994356024677
ABCA3	70.6496531317946	0.110302404619046	0.726063590954347	0.151918380143622	0.879251311299184	0.951663887364078
ABCA4	1.79569239698617	0.557186642121331	0.712301134476248	0.782234668952238	0.434076673327726	0.692718722318324
ABCA5	93.1278028540757	0.696861676082424	0.176887236716754	3.93958144757666	8.1623888229072e-05	0.00241104408307413
ABCA6	27.779278683017	0.692588445611717	0.532617767249471	1.30034799475121	0.193481725407084	0.469862340277124
ABCB1	20.9915287670284	-0.419538028317941	1.17889432448451	-0.355874160732254	0.721934807420444	0.879811059563861
ABCB10	40.0037027670797	0.113969795832179	0.359666519183738	0.316876299998213	0.751337465889582	0.892996731324169
ABCB11	0.482435343957381	-0.154780420398968	1.27339279518555	-0.121549627879286	0.903255708700831	NA
ABCB5	1.31121661430948	-2.26495557339495	1.14354004575585	-1.98065260748946	0.0476302449672881	0.21254319546168
ABCB6	5.00551882250302	2.55712451476213	1.21378825679185	2.10673031350694	0.0351409630196127	0.178403935964934
ABCB7	26.7603148192693	-0.0401567859235777	0.237789292620581	-0.168875500999333	0.865894569775089	0.945968467526874
ABCB8	20.7420955377336	1.44029395448216	0.298782729022554	4.82053952446978	1.43170486344738e-06	9.50961587137375e-05
ABCB9	61.6521712348728	-0.0565247969185565	0.322036279513685	-0.175523071512055	0.860668643732981	0.944483439227753
ABCC10	21.7664776222197	-0.503679409607497	0.421257208681527	-1.19565766288947	0.231830179251824	0.515245919455053
ABCC11	0.368134570869357	0.995962394792388	1.78328820233162	0.558497719824637	0.576504561112708	NA
ABCC12	0.369909599220801	0.346180014829865	1.59381796290837	0.217201727478439	0.828051138487194	NA
ABCC2	3.96674977852925	-1.34950888787715	0.890209302689848	-1.51594561391292	0.129533105038541	0.380972425733268
ABCC3	1.74083249906377	-2.70715327174901	1.15625024331032	-2.34132125585418	0.0192156246591041	0.124405477245032
ABCC4	8.28552590736629	-0.059527384195444	0.447090077015562	-0.13314405140191	0.894079457274685	0.957091068123646
ABCC5	115.446494052072	-0.168946497888577	0.151229989653889	-1.11714943758996	0.263930435400483	0.54820439320506
ABCC8	79.6616119463451	-0.62578102408148	0.182303635721926	-3.43263052107204	0.000597756087411534	0.0108979626144109
ABCD1	1.16427892017017	-0.122771188814926	0.937635737809385	-0.130936976764302	0.895825163250547	0.957375161421354
ABCD2	42.6993693129716	0.106018249411468	0.175102974511386	0.605462298440706	0.544871867983452	0.774694220132009
ABCD3	48.4686158497672	-0.380230673103223	0.20010903515489	-1.90011746750422	0.0574177059001875	0.237478549344162
ABCD4	19.7888140550214	0.435357135888981	0.273282473016728	1.59306643811852	0.111145287455036	0.351816922268802
ABCE1	27.719989956022	-0.334900842243602	0.202815124920196	-1.65126167180766	0.0986851550033072	0.329266152896968
