genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
A2ML1	4.34605056460015	1.94157961830164	0.488096602925847	3.9778593144534	6.95384931964836e-05	0.00202981052958039	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAMDC	17.211235328038	-1.24225489138215	0.318739251390396	-3.89740167225474	9.72302792417818e-05	0.00258472249914975	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCA5	119.314659948161	0.601168053649052	0.134679263926421	4.46370165772133	8.05557107040761e-06	0.000358985539883074	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCB8	17.7288502622181	1.32912414852192	0.227114862675529	5.85221122415399	4.85080016744498e-09	5.71601500500367e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABCD4	26.6845307374595	1.21789254569324	0.311491478732751	3.90987435883648	9.23441397634024e-05	0.00250926260044456	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	21.7762837326072	-7.27533309483202	1.21614289730168	-5.98230118432151	2.20006973028951e-09	2.75120964741816e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADL	36.3878235654562	1.12151812501021	0.291035693640247	3.85354150545029	0.00011642151688574	0.00295130627259635	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	33.5284898213472	0.826014365833034	0.203532416988865	4.05839216206146	4.94117412686263e-05	0.00153690581027161	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACMSD	2.80325401649548	2.95792796173318	0.605741996287823	4.88314823779809	1.04405320260488e-06	6.27199607741311e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	67.2573845563601	-0.877814053164248	0.203556781746721	-4.31237930582181	1.61507050189137e-05	0.000618521531271212	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAMTS6	57.3581287166801	-2.80093506901328	0.608438037142719	-4.60348449312394	4.15480145836593e-06	0.000206980048261278	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADAT1	5.9953188682423	1.49575687854871	0.41169622861419	3.63315662031584	0.000279974956907961	0.00583002049847513	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AEBP2	173.720667200728	-2.14704397987563	0.561860848052683	-3.82130911473354	0.000132745140511384	0.00324708921550301	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP2	30.2415154964165	-1.46820329348857	0.288568358671263	-5.0878873215658	3.62074378128329e-07	2.56486792136571e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP3	57.6383951230822	-0.77309423524435	0.223296320335017	-3.46218976687326	0.00053579922493401	0.0093402837860118	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGPAT5	34.9201607780889	0.622859653949429	0.178726586374694	3.48498601457997	0.000492162764655429	0.00880504332971137	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AIM2	3.56651298609635	-4.6706409635001	1.28699074108042	-3.62911776628564	0.000284391487906115	0.00589715344211411	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
