genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
AAK1	215.225078437321	-0.516567912544784	0.134663549728739	-3.83598912686721	0.000125059940747981	0.00426249075659834	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AAMDC	13.955204746102	-1.63817898638823	0.368812004782482	-4.44177240747464	8.92209024463283e-06	0.000544772333760522	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABO	17.283033279756	-5.86548491178862	1.63136394027387	-3.59544842630512	0.000323833280575848	0.00865931709043333	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ABR	77.2822120500826	-0.989537546875995	0.235387763959465	-4.2038614507014	2.62399591051488e-05	0.00128587061400253	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACADM	19.0917315239698	0.89916262073724	0.235233404733449	3.82242743863743	0.000132144370369332	0.00446397757655928	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ACO2	30.6805228958764	-0.73808423344402	0.200485485708949	-3.68148462635106	0.000231879773480744	0.00680617802982811	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADARB1	46.9237156764509	-0.776414584446487	0.189271594429515	-4.10211889843632	4.09383797060548e-05	0.0018047660983928	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	865	NA	865	TRUE	FALSE	TRUE	TRUE	FALSE
ADGRL3	523.259850346984	-0.587077784076092	0.151761431568826	-3.86842544912239	0.000109540416273446	0.00381320875917747	TRUE	HARsv2_2069,HARsv2_2070	NA	HARsv2_2069,HARsv2_2070	TRUE	FALSE	TRUE	1007	1006	1006,1007	TRUE	TRUE	TRUE	TRUE	TRUE
AFF1	19.9268655550585	-1.43149597616624	0.334486411996509	-4.27968349333478	1.87159279995119e-05	0.000975792081727975	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AGBL1	96.5292568798743	-2.52246596123329	0.685086236035129	-3.68196852973111	0.000231439984945396	0.00680617802982811	TRUE	HARsv2_0927,HARsv2_0928,HARsv2_0929	NA	HARsv2_0927,HARsv2_0928,HARsv2_0929	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AGBL3	25.1379349241324	1.38096428832223	0.331260888139419	4.16881176669737	3.06191724563789e-05	0.00143259692122927	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AHCY	4.22656057534237	2.28013530379425	0.568141201708037	4.01332502719279	5.9869385454317e-05	0.00239017008083004	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK4	7.33970552486348	-1.66230504546155	0.449034989897592	-3.70194992118691	0.000213948853411495	0.00646261377844564	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALCAM	74.6942662581699	1.28054092370978	0.339148540979365	3.77575241813496	0.000159525384071005	0.0052041738152078	TRUE	NA	HARsv2_1897	HARsv2_1897	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ALDH1L1	12.7337680763158	-2.29752243035622	0.587909689094029	-3.90795129418043	9.30820644373601e-05	0.003352716125381	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH2	14.1969070531849	1.37826415164845	0.306892176675899	4.49103710162021	7.08772020065819e-06	0.000452109437157068	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALG12	10.3896021144746	2.55379798419801	0.581027148813779	4.39531610426782	1.10611671667398e-05	0.000651012405720799	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPT1	7.56923722444146	2.50937735414145	0.616557530905562	4.06998086692062	4.70169989124346e-05	0.0020106370546149	TRUE	HARsv2_2864	HARsv2_2863	HARsv2_2863,HARsv2_2864	TRUE	TRUE	TRUE	NA	1194	1194	FALSE	TRUE	TRUE	TRUE	TRUE
ANKAR	22.4924777715905	1.76292917789227	0.38213006517915	4.61342704627487	3.96083328027093e-06	0.000284432669145494	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD23	10.6116826888994	-2.87067729501957	0.557516886087059	-5.14904098271795	2.61821675437395e-07	2.95988107935067e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD7	11.6283754355712	-4.80442926903383	1.08491948821428	-4.42837401413228	9.49461527507391e-06	0.00057359532915764	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKUB1	5.8818414013442	-5.49132471074843	1.233988941671	-4.4500599035453	8.58463410015717e-06	0.00052698576427739	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANXA5	5.86139255600794	-2.96783217494678	0.727909101620768	-4.07720162907509	4.5580964427488e-05	0.00196393755408701	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP1S3	3.90711476970125	2.45795422215639	0.465557934785487	5.2795882928919	1.29474478012005e-07	1.62454899993524e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	12.9077420658152	-6.59677929773291	1.33245334768354	-4.9508519823237	7.38892876724034e-07	7.08964610624792e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APEX1	5.99471296352139	1.53590217767641	0.408379967790001	3.76096356045115	0.000169260088608256	0.00542868452732884	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APLF	13.3415316350195	-3.12371094333898	0.833142530563115	-3.7493115868514	0.000177320660533865	0.00559294834799909	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APOO	27.6710510644468	1.60843796534878	0.2802418973178	5.73946287383566	9.49773010327957e-09	1.83522633882295e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARAP2	97.3443032291526	-1.17366355319637	0.27677853253004	-4.24044286407579	2.23079214961655e-05	0.00113710646269294	TRUE	HARsv2_2039	HARsv2_2036,HARsv2_2037,HARsv2_2038	HARsv2_2036,HARsv2_2037,HARsv2_2038,HARsv2_2039	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ATG10	23.0533072439484	0.991266229140058	0.254537247357224	3.89438575073805	9.84478781622369e-05	0.00351559901098849	TRUE	HARsv2_2271	NA	HARsv2_2271	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ATP6AP1L	12.4739915296043	1.42435323110031	0.349505851380097	4.07533443424755	4.59482641337904e-05	0.0019723206010512	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATP6V1E2	1.72082130794436	3.33970375200443	0.687402935844399	4.8584368466538	1.18316134663471e-06	0.000101573956811091	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP2L1	8.12425518262681	2.95628106419181	0.457895382695181	6.45623689584089	1.07338541392666e-10	4.08530488540485e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BBIP1	17.3055213715918	0.970473628214082	0.23528240951053	4.12471816415434	3.71189004623468e-05	0.00167519211651808	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMI1	2.87645254364435	-4.45636103734906	1.10369184995814	-4.03768591524716	5.39810602929997e-05	0.00223317299429518	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMP6	25.311574222183	-2.45829641568162	0.421982377542043	-5.82559022962207	5.69111006720582e-09	1.29089693234813e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CACHD1	10.4571797409451	-2.93728441383658	0.825763225854452	-3.55705403422058	0.000375037036342326	0.00968817393881603	TRUE	HARsv2_0057	NA	HARsv2_0057	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
CACNA1I	23.0032334196927	-1.29050593225946	0.3502493161538	-3.6845351946177	0.000229120366793989	0.00675993888385985	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAST	24.8334984930026	-1.31537524243876	0.228862043017928	-5.74745914653799	9.05944788545122e-09	1.78346165441521e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CC2D1A	16.0964492976917	1.17706069878711	0.279974792058425	4.20416670419914	2.62045758255485e-05	0.00128587061400253	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCAR1	49.3735547504113	-0.822487919095572	0.190605603917318	-4.31512978732963	1.59509160604365e-05	0.000875613267202231	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	648	NA	648	TRUE	FALSE	TRUE	TRUE	FALSE
CCBE1	43.6476686585328	-4.16999126618376	0.84849448384179	-4.91457675399725	8.89744634031705e-07	7.93680018076094e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCNC	32.989618876567	0.769993894042672	0.202693482666899	3.7988093347237	0.00014539288497027	0.00484178398870127	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCND3	11.6450202363295	1.57166680645233	0.441263716552683	3.56174040034559	0.000368404562930785	0.00958187539759385	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCPG1	33.7476693487608	-7.98897387768092	1.12569259879388	-7.09694092884746	1.27548541964169e-12	7.66499606393095e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CDK5RAP1	29.2925950498666	-1.23851189389337	0.268894310126685	-4.60594310571268	4.10600650420845e-06	0.000291194920900945	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPT	2.90070201421015	3.57185285660498	0.628117039581489	5.68660397906876	1.29590495839764e-08	2.3119754398413e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPW	4.0694591029598	4.70887186249356	0.593269481697178	7.93715504971331	2.06871382134027e-15	1.68718388657594e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP164	42.0253672223101	-1.23440368878053	0.336814580294325	-3.66493543035413	0.000247400992275009	0.00715145450581278	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERS1	12.9888400313351	-6.6148358187006	1.75521314677213	-3.76867950816423	0.000164113442136974	0.00531561644365467	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERS3	2.49637802449175	-4.26707015665136	0.995774285394019	-4.28517809632222	1.82592855967206e-05	0.000965206124737759	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFAP44	12.9116405786349	1.58362504284672	0.401242123189496	3.94680655724377	7.92004954978808e-05	0.00300435633752426	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFI	8.12510649000985	-5.35076447228362	1.15757556743165	-4.62238891596125	3.79345958047775e-06	0.000275399203616945	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CHKB	4.04272121973629	-4.92869935692037	1.15624062755919	-4.262693456227	2.01977507714783e-05	0.00103881945184117	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
