genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.93423103259461	3.45470174011941	0.826340874140294	4.18072232444462	2.90584539411323e-05	0.000683734726193605
A1CF	0.522040319622971	0.685118426210843	1.17574776553199	0.582708678081859	0.560089430273518	0.756812237584735
A2ML1	1.84432780750122	1.3631825694063	0.61982674927472	2.19929612750887	0.0278568728888085	0.1245192014147
A3GALT2	1.29300205335145	-0.61756238303166	0.773895062383391	-0.797992406269827	0.424874896840605	0.649880717742028
A4GALT	0.542011656817982	-0.483236250987058	1.30625123177824	-0.369941278699669	0.71142624391769	0.854313565688602
A4GNT	0.113417584862426	-1.36196038922401	3.5956394143704	-0.378781138003097	0.704850395207256	NA
AAAS	8.41358069130987	-1.00658756608146	0.29746735739711	-3.38385890434929	0.000714747233877371	0.00874830541123927
AACS	82.5416445434162	0.13292513914199	0.205307618237795	0.647443773801086	0.51734477314324	0.723073905241892
AADAC	0.210601283221435	-1.15148834753531	2.41424989183295	-0.476954913172253	0.63339422770593	NA
AADACL2	0.224107342068722	-1.76022190051337	3.02937517152743	-0.581051141191551	0.561205986506505	NA
AADACL3	0.0360038392959992	-1.36196038922401	3.5956394143704	-0.378781138003097	0.704850395207256	NA
AADACL4	0	NA	NA	NA	NA	NA
AADAT	3.54957047392831	-3.54197167163999	1.18611766387821	-2.98618912735767	0.0028247788219218	0.024516910358401
AAGAB	23.5260644414543	0.648887224712173	0.270903997657262	2.39526633170295	0.0166082965197857	0.0880030579378834
AAK1	226.94437106976	-0.559981269608147	0.129961709174716	-4.3088173675473	1.64129828445714e-05	0.000422547741882499
AAMDC	12.1279429855804	-1.43518720719036	0.321099771099776	-4.46959897316278	7.83663902556821e-06	0.000232677630240897
AAMP	5.75897332580052	0.834426586840006	0.315000693974668	2.64896745563078	0.00807381060754275	0.0528849762983597
AANAT	0.344001047263795	-0.16746582052452	1.83252283849888	-0.091385393407539	0.927186367554458	NA
AAR2	6.66048875300366	-0.684806961216601	0.317996498044454	-2.15350472545415	0.0312790331169454	0.134400703990581
AARD	0.437138544647783	0.515549383666139	1.66341501725314	0.309934308827803	0.756610911894466	NA
