genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ADD3	15.0210990125324	-1.82773686790095	0.44761981807233	-4.08323491075995	4.4413086711703e-05	0.00611834682540421	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AJAP1	11.109172391456	-3.07134237812015	0.601507378413494	-5.10607598234451	3.28917476567649e-07	0.000205962143508906	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AMBRA1	18.5939769504494	1.00355441970927	0.250340718093085	4.00875425841079	6.10398947704875e-05	0.00808543836882919	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APOO	7.09986104517353	4.14745304265527	0.578210669813799	7.17290990840912	7.34201724858964e-13	1.78539229917271e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARHGAP26	72.0972092075941	-0.835023885265544	0.196830017840416	-4.24236046121053	2.21181063494811e-05	0.00384841769881119	TRUE	HARsv2_2346	NA	HARsv2_2346	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ARMC9	5.83694192838954	1.95024132273178	0.488144309801456	3.99521470100717	6.46356509449101e-05	0.00824463636497297	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP2L1	5.43708992764871	2.12627756156867	0.501476466212172	4.24003458752349	2.23485348363019e-05	0.00384841769881119	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CLDN11	16.7745111003538	-4.87824600381312	1.07962344026118	-4.51846988671623	6.22881300557458e-06	0.00171616255929591	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CTNNA3	33.087980567364	-3.46492539610138	0.727361525079449	-4.7636907873604	1.90083715836646e-06	0.00072738701926823	TRUE	HARsv2_0265,HARsv2_0266	NA	HARsv2_0265,HARsv2_0266	TRUE	FALSE	TRUE	355,356	NA	355,356	TRUE	FALSE	TRUE	TRUE	TRUE
CTNND1	12.7138763778772	-5.84739004753806	1.07588126957673	-5.43497708612261	5.48034745918453e-08	6.26187706000515e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ECHDC2	2.89183973440272	2.7446429980467	0.589260898027505	4.65777214682687	3.19649712740932e-06	0.0010013800772762	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EEF1A1	20.824199005132	3.07330275653521	0.58000036098538	5.29879455818595	1.16569703588967e-07	8.92146798134225e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ELF2	40.3880350755073	-0.959112630038375	0.242896964500471	-3.94863983586965	7.8596499246204e-05	0.00954966447155843	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM149A	6.34827787237627	-3.6431387926769	0.92293632546493	-3.94733492675312	7.90259690590637e-05	0.00954966447155843	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
