genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.189815564322638	1.90703296146265	2.86794652305897	0.664947182986035	0.506084275715769	NA
A1CF	0	NA	NA	NA	NA	NA
A2ML1	0.287343907488335	-0.724250591647363	2.16528841600225	-0.334482273259717	0.738015665273916	NA
A3GALT2	0.0544279553911116	-1.46816968239333	3.83764986470938	-0.382569993134199	0.702038622643678	NA
A4GALT	1.7210378622684	1.96384068438505	0.959249701576494	2.04726744366722	0.0406318326163291	0.389197842578921
A4GNT	0.0159209520509858	-1.13845061017917	3.83928439295405	-0.296526772611189	0.766827824223408	NA
AAAS	1.12843010607696	0.323608902129502	0.986828326360759	0.327928266229357	0.742965901072403	NA
AACS	1.38824575637733	-0.218693622545062	0.871711867045475	-0.250878335849997	0.801908174354026	0.967302646077054
AADAC	0	NA	NA	NA	NA	NA
AADACL2	0.0128076995823787	-1.10705052871815	3.83945915969098	-0.28833501872885	0.773090303769066	NA
AADACL3	0	NA	NA	NA	NA	NA
AADACL4	0	NA	NA	NA	NA	NA
AADAT	0.830653356782355	-0.256099446842075	1.03049248244942	-0.248521412046929	0.803731005217743	NA
AAGAB	3.07673704717278	-0.0777058622515466	0.535581649423563	-0.145086864598853	0.884642289083064	0.983732648077813
AAK1	18.3587892005008	-0.632655178086946	0.361450558643338	-1.75032286700993	0.0800626172649075	0.52723775139331
AAMDC	3.14339421939874	0.307170798151301	0.749827451204989	0.409655311575578	0.682058816193866	0.952133635174867
AAMP	1.44917784777024	0.800029403741005	0.667969884192904	1.19770280468208	0.231032737069007	0.741942577970038
AANAT	0.0314966814993918	-1.28650899655332	3.83850673901848	-0.335158717705491	0.737505361301506	NA
AAR2	1.01886807407591	-1.17219019091239	1.02834887636677	-1.13987598747016	0.254337970329786	NA
AARD	0.14626731308526	-1.1353410321502	3.41545471400991	-0.33241284901045	0.739577537550438	NA
AARS2	0.472835339684566	1.73966453847707	1.36059473563393	1.27860596025791	0.201035850040576	NA
AASDH	3.35714560241055	-1.0038998730013	0.69102204426695	-1.45277546690462	0.146286105670126	0.638846821998878
AASDHPPT	3.73833061160185	-1.18815542885893	0.754074625740841	-1.57564700932833	0.115107175960425	0.594806911576305
AASS	5.67688914993335	0.430696029100311	0.412791471775459	1.04337433922228	0.296774953396503	0.79453985156434
AATF	3.43433623815847	0.682554587447047	0.433417789952904	1.57481903897211	0.115298220482654	0.594806911576305
AATK	2.77627651218025	-1.45116604038123	0.795138000045474	-1.82504928741707	0.0679935919495832	0.48846478718759
ABAT	2.35591514190427	-0.090626946972486	0.683302182940984	-0.132630846549357	0.894485335910239	0.984383892129332
ABCA1	10.4525331328382	1.00405906522075	0.452453468672518	2.219143259453	0.0264769798046205	0.319553076260129
ABCA12	0.20675828773133	-1.81059365328116	1.87821678360659	-0.963996099430235	0.335047881448901	NA
ABCA13	0.258633832304377	-2.26460457796991	1.9027136598099	-1.19019725658361	0.233968871221084	NA
ABCA2	5.48110974210814	-2.62983020141476	0.831278858981221	-3.16359567310272	0.00155833123158155	0.0701587005128801
ABCA3	3.24625479433916	-0.511993308009555	0.889599306272953	-0.575532494685267	0.564931220703345	0.924147735338405
ABCA4	1.69585249729405	3.14825228287022	0.837213179182794	3.76039503575808	0.000169645246923991	0.0178746849060548
ABCA5	6.30765333333128	0.391321594297795	0.431200235058127	0.907517117297127	0.36413340176716	0.842059182809322
ABCA6	8.16932373788737	2.70958338233752	0.753399055562538	3.59647833685478	0.000322554432046921	0.0290796029809521
ABCB1	3.22073943511546	1.15224270404395	0.903513879641843	1.27529054063973	0.202206424613558	0.713191414530062
ABCB10	2.76907914031221	0.144625129495738	0.563269561544204	0.25676006546359	0.797363999885294	0.966428154689381
ABCB11	0	NA	NA	NA	NA	NA
ABCB5	0.116760299885405	-0.742245270777018	2.69399848367167	-0.275518072959494	0.782918242707499	NA
ABCB6	0.273254379401549	0.92216488891362	2.29265460549511	0.402225824467125	0.687517838345495	NA
ABCB7	4.43751690489042	0.261246637440016	0.477000379737264	0.547686434933055	0.583907228033432	0.931852162467247
ABCB8	0.855983281316774	0.79932442051692	0.833616271880445	0.958863745202369	0.337627390999738	NA
ABCB9	1.47097547717605	0.333395075101724	0.732628800397868	0.455066842745831	0.649061151265903	0.946638457546983
ABCC10	1.6418598159506	-0.881485717170398	0.809788424199115	-1.088538303128	0.276357536751012	0.778439445862694
ABCC11	0.0291090249401803	-1.26640469058216	3.83860798350281	-0.329912482864828	0.741466091139281	NA
ABCC12	0.0632501558942925	-1.52601184330105	3.83739779923697	-0.397668400082078	0.690874633548453	NA
ABCC2	0.61365705945439	-1.93833910794097	1.57249107074594	-1.23265508084665	0.217704477391876	NA
ABCC3	0.4063537215643	-2.3251763768927	1.46036893465754	-1.59218422256973	0.111343317228079	NA
ABCC4	2.47682505109473	-0.320130577671487	1.07495970927952	-0.297807047936756	0.765850435027669	0.964758561185149
ABCC5	7.30001319338291	-0.120063229409922	0.454478201075107	-0.264178191882256	0.791642614663977	0.965545316431953
ABCC8	0.75890395105046	-0.0785117384043387	1.00609207941889	-0.0780363348548437	0.937799150071895	NA
ABCD1	0.0256153991647573	-1.2360942436697	3.83876315872758	-0.322003257965888	0.747450226363909	NA
ABCD2	0.93585720209361	-0.421364883869851	1.11304954750664	-0.378567948582126	0.705008726956685	NA
ABCD3	5.65091531315376	-0.576584684414151	0.423594629751576	-1.36117090236082	0.173459687283297	0.686189301001139
ABCD4	1.86578297435327	1.26566348699985	0.573416834915963	2.20723112739677	0.0272979161543347	0.324373361872581
ABCE1	2.16978122396674	-0.976583672044293	0.666416379284559	-1.46542567440002	0.142804816921636	0.63236177626222
ABCF3	0.453224506362657	0.314677568970187	1.112674731883	0.282811822676741	0.777321090982971	NA
ABCG2	4.5260384873519	-0.606820013179777	0.713544244585046	-0.850430814605851	0.395085610204322	0.855557485082939
ABCG4	0.0349038976931891	-0.402433385833498	3.83936564681304	-0.104817676369936	0.916520483599281	NA
ABCG5	0.266739514968599	-2.29423613522883	1.91880156759933	-1.19566096566161	0.231828889860572	NA
ABCG8	0.105206868262842	-0.621222370392161	3.32065234399155	-0.187078412925765	0.851599153333868	NA
ABHD1	0.0303337841987316	-1.27681449572834	3.83855539423805	-0.332628909731231	0.739414418050456	NA
ABHD10	1.14677746427643	1.14571617765906	0.824251202285502	1.39000850042098	0.164526296119145	NA
ABHD11	0.24780709043002	-2.20506326576694	1.87755975319235	-1.17443040735068	0.240222671701091	NA
ABHD12	4.68324033572468	-1.01632875304577	0.52260405059713	-1.9447395248554	0.0518063359171543	0.434205123507664
ABHD12B	0.225494847273978	-2.10704395161512	1.88343291202931	-1.11872524800731	0.263257370545757	NA
ABHD13	1.18253030895274	0.220416558011346	0.721610218812498	0.30545099316092	0.76002268927785	NA
ABHD15	0.348535422374595	0.131703094883388	1.81054381368939	0.0727422854324711	0.942011198751083	NA
ABHD16A	1.73119348713873	0.262033682064723	1.46791363236796	0.178507560858349	0.858324383853367	0.980477931512416
ABHD16B	0.0120719044236895	-1.09934831641877	3.83950257484035	-0.286325714071043	0.774628665200065	NA
ABHD17A	1.84065744397515	1.06221326913798	0.92518267943445	1.1481119272437	0.25092236098418	0.763627804209601
